var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
n,c,l,p,s,n,i,n,t,e,c,i,c,a,m,r,b,o,s,f,r,j,d,r,r,p,f,q,r,r,f,o,i,s,r,e,c,h,a,p,t,b,q,s,r,b,a,t,q,n,i,m,d,d,e,h,m,p,g,s,q,i,a,c,t,r,p,h,t,t,i,r,p,k,d,d,k,p,d,k,l,i,n,s,h,r,i,h,d,q,t,g,q,j,a,p,o,k,m,e
i,a,b,k,j,g,l,q,n,m,s,o,a,l,q,a,t,d,f,g,s,g,f,e,j,a,j,f,j,p,h,t,c,h,h,h,p,s,i,m,b,e,q,e,p,s,h,b,c,q,n,n,h,f,d,d,i,o,n,s,o,e,s,a,s,i,n,h,l,c,b,d,s,p,t,e,t,t,j,d,c,f,d,b,j,h,m,n,t,q,t,j,d,s,c,p,d,g,o,i
p,f,q,l,l,p,s,e,a,p,m,q,a,r,s,s,b,d,j,f,q,h,e,o,m,a,p,j,n,c,e,o,c,d,n,b,j,n,d,a,o,n,e,r,b,b,b,r,e,a,c,s,l,i,l,t,p,q,a,r,i,o,k,m,c,f,o,t,t,g,o,o,p,j,r,h,j,p,c,s,n,e,m,f,r,s,k,a,p,q,e,j,s,f,t,p,t,l,m,e
o,t,f,m,s,e,d,h,c,q,d,p,f,m,d,l,i,g,l,e,l,c,g,j,t,h,m,c,d,f,r,l,k,r,c,o,s,p,o,e,q,f,q,f,g,f,l,p,l,f,j,s,q,p,a,g,a,c,t,n,b,m,k,j,c,h,q,f,m,r,t,f,n,k,m,h,a,t,i,l,b,p,i,r,m,b,e,f,c,f,h,i,b,n,q,t,g,a,l,m
r,a,k,d,a,j,k,n,d,s,c,c,h,d,k,h,n,b,m,a,h,r,p,m,h,f,l,d,c,k,o,h,e,b,r,h,n,c,r,q,e,o,s,e,b,q,q,j,p,l,n,b,j,k,q,s,l,h,k,b,b,s,j,f,f,k,g,a,n,p,n,d,g,p,h,k,d,k,k,a,q,j,a,j,t,i,i,o,c,a,o,s,m,s,f,t,m,m,g,l
k,p,m,d,s,f,c,a,e,n,f,o,n,k,m,b,q,j,p,f,h,r,b,q,r,j,d,t,f,t,r,g,r,f,d,e,l,l,a,f,t,p,h,t,a,t,a,o,k,e,l,d,n,m,j,b,i,i,q,a,c,j,n,j,f,q,o,k,h,a,b,r,b,g,s,j,o,a,f,t,i,j,l,k,r,j,q,a,f,j,n,q,n,i,t,l,p,l,o,f
t,d,a,a,l,a,i,s,e,a,p,f,o,k,k,c,r,p,a,f,r,b,l,k,l,d,r,n,q,s,o,s,c,j,l,b,l,m,e,g,m,b,b,m,t,g,i,b,a,f,t,c,s,p,c,l,o,a,m,p,p,h,s,r,b,c,i,a,t,r,m,a,a,s,m,o,p,g,i,f,q,m,p,c,q,m,a,m,s,a,j,h,k,q,i,n,s,d,g,n
m,l,n,n,p,t,q,a,f,k,j,n,d,m,b,i,o,n,d,d,p,b,b,h,e,p,k,c,r,t,g,h,t,r,n,e,j,k,i,g,f,n,h,s,h,a,b,m,i,h,e,b,g,c,i,a,i,h,d,t,p,a,s,b,r,f,i,p,k,i,o,k,f,d,b,i,l,r,q,k,l,d,o,l,c,e,d,o,d,b,j,e,g,t,i,s,g,i,k,m
e,s,j,r,g,n,j,i,p,o,b,r,l,h,g,l,c,f,e,b,f,b,t,k,j,o,f,p,e,k,l,o,n,s,p,s,d,b,e,e,o,p,q,l,c,p,i,l,r,k,s,m,p,a,n,q,l,k,p,g,j,s,n,n,f,q,g,f,b,n,m,p,m,f,b,d,s,m,p,e,c,f,p,b,i,e,p,d,s,t,c,q,p,m,b,s,r,r,i,b
o,i,s,o,p,a,c,b,a,d,a,k,t,c,a,c,k,t,d,i,j,c,e,l,l,l,r,l,b,e,t,j,n,a,o,m,r,s,t,g,s,r,f,c,e,d,t,f,d,n,n,m,q,h,o,r,p,b,r,m,t,c,e,c,m,c,l,j,m,n,b,b,d,j,j,g,f,k,d,l,q,r,r,e,f,j,a,o,h,e,k,a,l,d,i,a,q,h,c,h
j,s,q,p,g,p,h,t,e,k,c,h,d,c,m,g,m,b,c,f,e,s,t,k,i,d,f,n,a,r,i,r,q,h,l,t,h,j,d,n,t,t,h,s,b,r,h,t,j,e,k,r,b,n,t,c,f,b,e,d,o,q,c,f,s,d,t,n,e,a,i,h,b,k,f,s,g,d,s,m,r,h,n,s,o,i,f,f,s,i,q,p,m,h,q,o,e,r,n,q
q,t,c,n,b,d,e,n,t,k,l,c,k,s,d,i,l,l,d,h,m,a,f,d,r,i,g,a,i,o,f,e,o,l,a,m,s,p,g,d,e,h,j,g,k,k,m,j,g,r,m,f,k,q,e,k,h,e,r,q,r,e,t,b,q,e,g,i,f,i,c,r,o,i,k,r,t,r,m,a,q,k,t,q,r,l,h,l,i,n,a,r,h,t,c,m,j,i,s,r
k,g,q,f,h,c,c,h,m,p,n,d,n,o,q,r,a,h,a,e,i,k,n,s,b,r,c,n,j,r,h,b,e,i,o,g,n,g,i,n,p,o,q,h,k,t,g,j,c,r,k,f,r,t,b,i,o,e,a,a,f,n,o,j,b,i,p,t,k,f,l,f,s,t,q,e,e,m,b,k,m,t,t,t,e,k,l,t,i,b,k,h,h,q,t,k,p,a,p,i
e,p,d,c,a,c,t,q,g,j,r,t,n,f,r,h,n,p,i,h,i,s,f,k,e,j,f,r,e,i,f,p,p,k,l,q,r,p,i,t,a,g,o,k,f,k,b,p,t,k,i,l,t,i,k,m,p,f,r,r,n,t,c,b,s,t,o,f,b,t,q,c,c,d,e,h,i,c,q,s,j,n,s,p,e,n,q,c,a,c,t,e,n,n,c,j,b,e,l,t
r,s,o,b,i,e,a,c,f,t,h,g,r,l,s,h,q,h,r,d,l,b,q,m,e,i,q,r,h,j,j,i,l,k,f,r,d,a,m,c,k,a,e,m,c,d,j,r,r,a,f,f,g,m,m,l,m,e,q,f,q,d,n,s,h,f,h,n,r,g,g,h,m,n,c,l,n,l,o,l,l,d,l,h,k,s,j,k,m,k,k,c,q,o,p,g,r,a,s,p
l,c,r,o,o,g,k,o,j,m,p,q,r,b,g,l,n,r,h,c,a,m,n,j,j,q,i,h,g,p,b,t,m,m,l,e,m,o,i,h,c,e,h,t,j,f,t,t,b,k,i,l,i,b,i,h,d,r,b,c,l,p,i,b,s,g,i,h,q,h,e,d,j,q,t,p,e,f,l,d,r,j,t,i,m,s,i,g,t,e,o,r,t,b,g,c,m,g,r,p
r,t,f,e,c,e,i,q,j,e,l,b,n,b,l,i,f,k,d,s,k,p,e,e,m,m,j,h,r,l,e,p,p,e,h,o,l,l,h,d,s,b,p,d,h,g,f,h,m,l,c,l,c,k,o,l,g,i,m,m,t,m,j,c,q,b,n,i,p,p,m,k,l,s,q,p,g,m,q,r,b,t,c,c,d,s,g,o,r,n,i,m,t,l,o,m,h,n,c,c
e,d,f,g,t,a,r,r,f,q,h,m,e,p,a,r,b,d,o,k,d,m,f,q,i,b,o,s,a,o,d,h,s,e,o,n,l,q,a,k,m,d,g,d,m,d,p,t,k,r,c,j,q,g,h,q,l,i,b,t,n,d,f,e,q,m,g,t,d,b,h,q,l,g,m,b,s,f,e,n,e,t,r,l,s,s,r,a,c,e,s,l,p,h,e,g,k,r,j,s
i,m,e,m,o,s,r,n,h,s,d,g,f,t,g,f,g,t,g,l,t,l,a,n,q,d,r,m,k,t,f,j,s,i,f,h,a,a,a,l,k,q,h,f,a,j,c,b,f,b,a,d,i,e,c,g,f,i,f,e,c,a,k,j,b,t,a,h,l,q,j,q,c,l,p,r,h,t,k,e,q,a,o,a,g,k,g,t,i,c,p,j,o,q,d,g,g,l,d,l
e,m,a,k,m,b,j,c,b,m,b,r,h,c,e,i,d,p,e,p,c,c,d,g,r,o,l,s,o,l,k,b,b,r,h,a,r,l,m,i,d,e,i,l,l,p,m,s,r,t,l,p,g,d,t,p,h,c,p,s,j,e,e,h,p,r,r,j,s,n,t,f,i,l,a,t,g,g,o,i,i,l,d,g,t,o,a,r,c,a,a,m,q,d,j,a,n,t,f,m
e,i,n,h,k,a,f,q,c,f,h,n,o,b,c,j,r,j,a,d,t,m,e,e,s,q,g,a,k,r,h,o,s,f,p,p,b,c,b,a,o,j,j,h,h,m,m,c,g,q,m,d,j,s,e,k,i,f,e,h,d,g,o,q,k,l,j,b,c,o,d,p,b,a,a,b,c,e,e,l,d,f,t,d,k,s,b,j,p,q,r,g,l,h,b,r,l,h,m,d
n,s,p,t,e,i,j,n,e,b,n,h,r,a,s,l,o,r,t,l,o,f,k,c,e,d,p,o,d,s,i,g,e,q,n,n,d,k,j,h,q,g,q,n,a,b,i,i,g,j,p,g,l,p,i,t,o,k,i,f,e,g,r,r,p,t,d,o,i,f,d,g,t,r,c,c,t,m,e,r,f,l,e,e,i,h,n,l,t,q,i,c,i,r,s,o,l,e,c,h
q,f,e,s,h,s,g,j,o,b,o,j,b,m,p,r,g,t,c,f,r,b,l,q,l,g,p,e,m,t,b,i,s,j,j,c,n,l,j,q,g,t,l,h,b,j,l,j,t,a,m,q,l,d,e,d,i,d,n,e,g,k,i,m,e,p,g,m,p,o,f,q,c,s,o,e,j,m,g,q,l,c,q,c,n,q,s,j,n,g,d,s,j,q,s,f,h,s,o,l
a,a,s,l,c,d,e,l,k,s,a,e,m,k,s,d,j,q,d,t,d,o,i,k,f,t,i,b,g,e,f,i,r,g,m,f,r,g,l,d,r,k,s,j,a,d,b,i,n,n,h,q,d,h,d,s,j,l,h,j,t,g,n,i,g,k,i,f,a,n,h,d,t,b,j,e,p,d,g,i,o,d,e,e,t,d,r,n,f,h,k,r,i,n,o,c,o,p,s,j
t,m,j,r,q,f,t,r,q,d,j,b,e,n,k,f,n,h,p,d,g,i,i,s,i,f,d,b,m,i,r,p,n,k,a,g,a,i,r,e,n,g,k,g,t,m,k,r,c,m,t,s,m,j,p,f,q,m,k,r,d,q,l,m,p,s,o,o,m,c,k,c,c,a,n,s,d,c,h,a,f,n,k,k,r,f,s,l,h,r,d,j,f,p,r,f,i,n,k,g
k,a,i,i,e,d,q,r,t,l,t,n,a,n,q,b,b,c,l,r,s,e,o,r,b,a,l,h,h,p,r,p,q,j,b,p,n,i,t,p,e,l,f,c,i,f,h,o,m,t,c,k,c,a,h,e,j,n,t,c,q,k,e,o,o,b,o,l,i,b,p,f,f,t,e,q,p,k,e,h,c,s,r,i,b,f,k,i,d,b,r,a,l,r,m,t,f,l,i,f
j,n,f,s,t,h,h,e,q,r,n,r,t,s,n,n,g,b,l,s,d,p,d,g,n,e,r,o,r,r,q,q,f,d,c,p,a,f,g,d,b,j,n,f,l,p,g,b,f,n,r,k,p,l,s,a,s,f,a,l,c,o,g,j,m,t,h,b,j,t,c,c,b,l,e,q,c,r,s,s,h,r,q,k,c,i,c,j,d,m,a,i,t,d,m,a,c,d,o,r
f,h,p,q,o,q,a,o,h,n,q,i,r,m,q,q,j,c,s,j,t,k,m,m,a,e,f,o,i,p,q,t,e,n,r,t,r,b,o,k,q,a,c,d,b,m,j,o,c,f,j,j,f,l,s,l,p,p,s,s,k,j,a,s,n,h,b,j,k,m,l,f,p,m,c,o,d,i,g,o,b,n,m,f,h,k,c,i,s,b,c,b,a,o,s,i,d,p,b,f
d,j,i,h,a,f,c,b,c,c,t,t,m,f,g,q,n,f,d,c,e,l,q,c,b,e,m,g,q,h,n,k,r,l,d,g,t,s,k,s,h,s,m,e,f,d,p,s,n,o,o,d,o,o,o,d,d,a,c,l,l,f,b,o,d,l,s,c,c,m,c,a,b,r,q,g,d,k,d,o,b,m,p,n,d,s,i,a,h,h,m,k,e,f,p,t,r,b,j,n
j,g,a,n,l,s,c,t,q,c,c,t,g,r,k,c,b,h,t,a,r,r,r,r,b,j,s,q,q,l,i,l,j,j,a,k,o,o,j,a,e,m,e,d,l,h,f,j,n,g,q,q,h,h,m,o,e,m,i,k,h,n,k,b,b,c,p,t,k,m,h,t,t,k,r,o,q,c,m,g,k,d,g,o,i,s,g,m,e,l,s,q,r,c,a,q,o,o,q,b
n,i,k,b,f,i,i,o,j,k,t,s,f,m,p,s,i,q,h,d,e,l,n,k,k,p,c,m,r,n,j,m,s,b,q,o,t,g,n,a,d,k,k,a,d,g,a,k,n,m,e,m,d,j,s,b,m,i,e,t,r,p,o,o,b,c,p,s,p,n,f,e,t,j,l,b,m,i,b,s,q,r,r,e,k,n,e,s,g,l,h,f,f,h,k,k,d,p,j,g
m,l,p,n,p,m,a,t,p,h,h,o,a,e,c,b,s,f,e,l,q,b,d,p,k,s,n,k,h,t,b,d,e,p,g,s,c,q,o,h,b,e,k,g,r,p,j,t,p,j,p,e,t,o,l,h,f,r,e,m,o,r,s,c,c,l,g,o,i,c,m,p,k,o,s,p,h,r,s,t,f,b,j,f,q,j,f,n,o,n,m,h,b,t,l,g,r,b,s,c
b,i,d,l,b,h,f,g,i,f,b,n,g,k,g,f,d,j,c,g,l,q,f,h,c,k,o,e,r,e,m,f,d,l,c,t,a,t,q,p,b,g,d,i,l,t,k,d,g,j,n,s,p,i,p,i,l,n,l,f,l,q,q,c,k,o,a,i,n,l,l,m,e,h,q,l,a,b,r,n,s,j,s,q,b,o,b,d,d,c,c,p,j,j,p,t,h,t,m,k
q,j,q,g,r,o,n,q,m,e,m,l,a,k,e,t,j,a,a,c,o,j,j,s,e,f,r,d,l,f,d,f,t,r,h,j,c,s,i,p,d,h,e,q,i,c,s,l,q,p,r,b,j,e,m,m,b,k,n,s,p,d,i,n,i,b,r,b,n,d,n,p,g,l,c,p,m,q,s,e,c,a,i,a,p,n,s,e,m,t,h,e,q,f,o,p,p,i,j,c
b,n,e,n,e,c,p,f,t,g,e,r,j,m,r,g,g,k,n,m,n,b,e,b,e,m,i,p,r,o,m,g,h,m,h,k,i,m,o,r,b,l,h,s,m,a,b,n,h,k,p,i,j,e,k,s,m,s,e,s,a,g,r,c,r,p,m,j,b,h,c,c,j,i,a,a,f,g,g,q,q,k,q,q,p,j,h,q,g,q,r,t,t,i,h,m,a,h,p,f
m,i,o,m,g,q,c,n,k,h,a,g,g,d,q,r,g,p,h,a,p,e,p,p,o,p,l,k,k,a,c,r,p,c,s,e,i,k,i,s,m,l,n,e,j,g,e,f,a,s,e,s,b,f,t,q,o,k,s,p,j,d,b,t,e,t,n,l,g,r,g,l,p,d,l,r,j,d,h,o,k,r,k,f,r,h,c,c,p,g,k,t,p,q,i,s,f,t,a,k
q,q,p,b,h,r,m,p,r,a,b,a,q,c,r,q,m,h,n,g,f,k,p,a,k,i,h,j,g,r,b,r,d,b,l,b,q,l,e,k,g,s,a,g,j,n,k,h,l,h,o,j,t,i,i,j,p,q,k,r,b,g,p,q,r,m,h,s,g,e,j,r,b,n,e,t,f,b,c,d,s,l,h,n,e,k,l,h,p,s,t,t,l,i,i,d,e,j,e,s
c,h,d,s,n,i,n,d,d,a,i,p,p,f,l,t,s,d,a,o,s,s,b,b,t,b,m,e,g,d,e,m,b,h,f,t,r,h,q,t,s,q,e,n,f,s,i,a,o,m,g,s,m,h,r,l,e,d,p,q,h,g,j,d,j,p,i,n,q,p,m,o,o,i,b,r,s,d,j,t,d,n,k,l,q,i,c,q,s,i,f,l,g,d,i,h,t,g,s,b
r,e,s,j,m,i,q,b,c,q,i,d,i,q,s,c,d,n,b,f,f,t,f,l,g,m,o,j,i,m,c,s,q,j,p,c,n,o,e,n,k,m,c,t,b,n,a,a,m,p,h,r,c,q,a,n,d,d,o,r,a,n,i,j,h,a,s,q,p,g,i,h,s,h,t,e,n,b,d,d,m,f,e,q,l,n,a,o,l,l,k,j,q,s,d,t,i,s,f,t
o,g,b,c,o,i,i,j,k,s,l,p,q,j,h,q,a,g,q,q,i,s,t,h,o,o,h,g,e,k,i,t,f,o,j,a,m,e,m,m,r,l,j,d,g,c,p,l,l,m,n,n,i,s,m,r,r,e,f,h,k,c,e,e,p,e,l,h,a,o,n,d,q,e,o,h,d,o,i,d,b,i,c,b,j,a,m,i,r,s,e,q,g,t,b,h,f,d,j,k
b,m,a,g,j,c,t,i,g,j,r,j,b,d,c,b,n,d,d,o,d,b,n,g,k,d,g,c,g,h,g,o,t,i,m,d,i,p,p,n,p,i,h,a,s,t,a,p,a,i,o,i,r,i,a,d,t,k,h,c,l,p,f,q,p,d,j,o,l,r,f,q,l,t,m,s,q,t,m,r,n,b,e,c,g,d,q,g,d,e,s,g,m,q,e,k,m,n,b,l
l,o,d,t,d,s,t,g,k,h,h,s,p,j,c,o,k,m,l,e,j,i,k,l,o,b,q,s,d,c,i,g,i,e,t,m,b,c,s,i,g,m,t,q,l,h,d,c,c,q,h,s,f,k,k,h,a,p,s,k,j,j,o,c,r,h,e,r,p,b,b,l,i,j,k,a,e,g,p,e,b,t,g,n,h,o,t,e,r,r,k,h,n,h,a,a,f,q,f,n
o,m,s,h,p,b,c,p,n,d,g,r,j,t,a,i,c,a,o,i,t,q,p,f,g,d,q,q,g,k,r,k,b,g,o,e,a,g,o,q,j,a,h,n,r,c,s,d,g,t,e,f,b,a,e,k,t,n,t,j,j,s,b,e,p,g,o,j,k,d,h,d,n,n,a,d,h,p,t,j,f,a,t,b,c,g,a,b,g,i,a,s,r,r,o,o,g,i,f,p
h,s,m,k,o,k,p,b,k,f,f,b,d,s,n,p,l,p,t,e,p,l,n,q,s,q,l,b,s,c,o,c,t,a,e,n,f,g,e,o,t,p,c,f,r,f,k,a,r,f,s,s,r,g,d,r,n,i,p,k,k,k,r,p,h,d,h,o,f,e,q,k,c,n,s,p,s,c,b,f,q,s,d,b,t,f,t,o,m,q,i,i,b,j,d,p,m,q,s,b
e,a,i,k,f,a,h,g,o,e,i,f,r,h,i,f,m,b,h,j,a,j,a,p,h,o,p,o,h,h,l,k,n,l,i,b,a,s,g,h,l,h,f,m,s,g,l,o,i,m,r,n,d,c,s,t,r,c,k,b,l,f,b,b,i,p,l,k,b,d,c,i,b,f,r,q,r,a,m,r,s,p,f,n,n,k,f,l,a,n,p,n,k,m,l,l,i,g,h,m
o,p,r,f,o,k,l,i,j,e,o,c,s,m,f,q,m,g,b,f,m,i,h,a,d,f,m,d,k,f,p,q,t,d,q,d,h,f,a,a,i,q,e,k,s,f,f,a,i,r,l,g,d,r,g,m,p,c,c,k,o,i,a,o,j,s,o,q,j,j,r,k,j,k,e,j,b,d,l,t,m,b,r,j,k,q,h,n,g,l,k,b,b,a,p,d,f,f,h,q
n,i,j,i,a,l,c,g,m,p,s,k,q,g,c,c,d,s,r,r,a,l,r,t,n,k,e,t,r,d,k,p,a,k,a,j,c,h,o,r,q,p,c,n,e,f,a,a,r,t,d,n,f,a,g,j,s,i,m,i,j,g,m,s,b,b,p,n,b,r,m,l,o,c,i,m,n,i,j,h,r,b,b,j,o,j,o,l,j,d,s,t,t,f,i,t,k,q,q,k
k,p,s,l,e,h,g,o,s,j,q,e,f,m,c,s,b,b,d,b,t,s,h,g,d,n,o,r,a,m,k,k,o,q,j,k,n,t,g,a,q,r,j,n,s,m,q,o,r,g,r,o,q,e,d,b,s,c,c,p,h,d,f,t,t,r,n,h,r,f,b,c,o,s,g,k,g,c,r,r,m,n,t,j,f,l,i,k,t,c,c,p,o,n,i,b,h,g,n,g
b,a,f,q,c,l,e,g,a,o,t,k,h,h,l,o,k,e,l,b,g,c,m,n,d,e,q,i,f,n,j,p,d,c,b,s,o,c,p,e,q,f,a,a,t,q,b,r,l,c,k,g,o,o,d,d,e,p,k,o,o,f,p,c,b,i,j,b,c,c,b,e,g,c,a,s,l,b,c,p,l,m,t,m,g,l,h,e,t,c,q,l,c,t,h,p,j,c,o,o
s,t,a,j,m,r,d,p,i,l,f,e,o,s,k,m,i,d,a,o,d,k,s,j,p,e,a,a,f,j,k,r,t,c,g,k,b,c,s,e,d,d,c,a,h,o,e,o,t,l,b,d,o,b,f,o,j,k,e,m,h,s,h,o,r,m,r,l,q,q,h,k,q,q,h,b,p,j,e,i,d,i,i,q,a,c,r,p,j,l,e,o,s,f,t,o,q,t,j,a
j,m,d,l,s,l,d,q,c,m,h,r,k,a,e,f,q,h,t,o,l,o,r,h,s,t,j,l,d,n,l,l,b,k,d,h,t,j,o,a,m,p,j,b,p,h,f,o,a,k,e,l,p,b,b,d,m,a,s,p,t,i,f,p,e,p,t,g,m,f,e,a,a,s,r,n,d,h,k,q,j,g,j,m,f,t,j,g,k,t,m,q,l,l,q,h,m,j,b,e
f,i,t,c,q,o,k,t,m,f,n,e,m,r,n,d,j,e,m,p,k,k,j,c,j,j,r,t,j,l,h,m,f,j,i,d,i,r,f,q,n,t,g,m,n,c,t,g,h,k,n,r,q,k,j,k,i,o,b,n,k,h,d,g,j,t,f,q,r,p,t,p,b,i,f,j,l,o,d,f,k,c,j,m,d,p,c,h,p,s,q,m,l,j,q,k,e,t,m,t
o,t,b,m,o,s,p,o,g,m,a,e,e,p,r,c,o,c,h,d,i,m,l,l,f,p,o,p,l,t,k,n,k,n,g,k,e,c,b,m,c,i,l,a,d,o,a,h,t,r,q,c,h,i,c,q,o,b,t,a,p,a,t,d,e,q,i,s,b,s,h,k,j,q,i,q,p,j,j,j,c,q,p,a,m,a,l,q,k,n,a,k,f,f,g,j,i,i,p,b
m,j,d,i,o,n,a,m,j,k,j,p,b,g,c,m,f,f,s,m,d,f,j,e,c,i,h,g,l,m,t,c,f,s,n,p,n,a,l,k,a,c,t,j,j,b,k,f,i,g,p,c,e,b,l,f,m,g,a,b,a,f,b,b,h,n,q,a,s,p,s,a,i,d,s,p,f,f,c,h,s,k,f,o,p,g,c,q,s,l,n,p,k,b,o,j,l,p,o,m
i,h,d,e,r,k,p,b,f,q,c,c,r,l,i,q,m,t,g,o,s,c,a,k,b,p,p,m,c,f,g,s,e,t,n,l,e,p,j,d,r,o,g,o,q,c,o,d,q,h,s,o,a,k,i,p,q,r,k,o,q,l,r,p,n,p,n,a,n,e,c,n,q,r,s,o,o,b,d,q,n,q,c,l,i,a,l,t,e,e,m,h,b,b,f,k,a,j,q,r
e,q,p,c,c,j,p,i,c,m,h,e,r,m,i,o,f,q,j,a,m,m,d,c,h,b,c,t,n,t,p,e,t,g,j,b,p,m,l,n,e,b,g,t,r,c,s,p,r,f,m,r,r,b,g,m,s,k,f,c,b,a,c,o,p,p,o,c,i,q,c,o,b,g,i,r,o,q,m,b,s,o,n,p,m,j,g,h,c,h,t,e,h,h,f,o,h,g,s,s
i,b,t,t,k,o,e,l,g,d,g,o,a,r,t,t,n,k,h,o,q,h,f,n,q,n,p,k,p,b,n,r,d,j,d,a,c,d,n,a,c,o,l,k,l,m,m,p,l,f,t,r,t,o,f,b,h,t,o,f,n,h,c,g,p,c,j,i,b,s,f,r,b,q,f,m,c,o,q,j,c,g,c,l,t,c,s,h,k,o,j,q,s,t,j,b,q,b,c,k
o,k,n,j,m,r,c,l,l,i,o,l,h,a,g,s,c,h,q,f,k,o,f,i,m,h,o,j,s,c,j,a,b,n,h,d,o,m,i,q,h,n,l,s,c,i,n,p,t,h,r,l,t,o,q,l,f,g,p,s,f,n,a,s,r,r,g,p,h,c,b,a,k,b,t,o,f,p,b,r,r,n,q,f,c,a,n,s,q,e,i,f,m,o,c,k,e,c,q,e
m,o,f,d,l,a,r,h,t,r,h,f,f,m,n,r,o,i,f,q,e,s,b,d,p,n,i,n,s,a,t,h,s,a,a,j,n,s,q,b,n,k,h,n,t,f,q,c,a,d,r,d,b,m,d,d,t,t,t,l,d,q,n,j,q,t,q,s,g,b,q,c,g,o,h,e,o,m,e,q,h,s,e,m,d,j,b,q,l,m,r,r,g,i,a,a,r,i,i,c
m,a,e,b,d,b,r,f,m,t,r,d,d,n,n,b,f,k,a,b,a,o,a,o,q,e,t,m,g,n,j,c,a,c,m,b,l,l,p,q,c,r,f,n,q,i,c,n,n,o,i,d,r,e,s,c,r,f,f,l,c,s,h,s,q,g,b,g,s,c,p,i,h,m,b,s,o,c,l,e,h,p,q,o,t,c,r,g,a,q,h,r,m,s,l,i,d,b,f,q
t,g,s,n,m,e,r,t,t,l,n,k,t,g,s,k,q,g,g,f,j,o,b,n,f,a,e,f,d,l,q,r,d,q,e,a,p,j,o,i,j,e,l,k,k,g,n,s,i,m,n,r,p,n,i,t,b,j,h,j,n,s,f,q,q,p,t,t,t,k,q,s,e,l,k,m,s,q,h,a,b,h,o,c,k,p,h,g,q,r,e,m,t,h,q,o,r,g,o,t
c,d,o,p,q,d,e,p,g,a,t,a,m,n,i,g,r,l,h,p,q,b,f,o,i,c,o,k,k,q,m,e,g,s,a,a,k,k,i,n,b,c,t,j,j,h,q,f,q,s,g,o,n,a,f,r,b,k,l,r,a,a,e,c,d,k,b,g,r,f,a,g,f,p,p,h,b,q,q,r,k,o,a,m,n,j,a,g,t,b,e,j,b,q,c,r,l,g,b,e
g,o,m,a,l,s,l,r,o,t,m,f,p,q,l,m,f,b,j,i,a,c,i,t,r,t,b,b,h,a,g,j,c,k,d,o,i,d,k,d,t,a,g,t,o,c,t,d,g,n,f,p,e,f,e,f,m,j,m,s,i,j,o,k,f,r,b,m,h,f,r,e,s,r,m,l,o,f,s,b,k,k,i,q,j,l,p,s,c,g,g,f,p,q,o,f,p,r,m,i
s,t,n,h,h,o,i,i,t,t,e,m,e,o,s,p,p,f,h,m,s,k,f,a,h,t,k,j,n,r,o,r,b,c,d,p,o,b,b,t,k,b,l,i,m,l,q,l,p,g,m,d,r,n,r,s,d,p,f,f,p,h,a,t,s,f,k,b,n,b,k,l,p,r,p,j,n,r,t,p,r,b,o,f,a,f,m,i,l,n,m,n,s,f,g,o,b,n,h,k
f,h,g,k,r,c,b,b,m,f,e,e,p,a,p,j,p,e,r,f,d,i,c,b,i,k,k,s,g,k,f,n,b,k,e,r,r,p,c,e,h,p,o,p,f,i,m,f,o,n,h,s,t,i,r,b,a,m,k,b,o,f,m,l,d,j,r,l,h,s,r,a,m,q,l,c,s,q,o,m,b,m,n,e,c,b,q,t,p,l,t,n,d,i,h,d,s,h,b,s
j,n,q,f,t,b,i,g,i,d,l,g,b,h,s,g,j,h,q,m,o,o,f,a,r,r,c,j,j,q,g,a,o,g,f,i,j,d,c,s,s,l,m,l,c,m,h,m,l,n,o,k,q,m,m,k,f,m,j,g,j,d,d,c,f,i,r,t,t,j,d,l,e,d,a,k,h,c,e,o,f,a,e,t,f,p,r,i,l,t,j,n,m,i,d,a,s,r,t,m
d,d,s,i,k,m,f,m,m,d,j,o,j,m,k,p,h,f,c,q,h,e,j,m,a,g,b,f,a,k,h,s,p,j,i,n,p,r,j,o,c,p,n,s,r,n,m,l,k,q,i,e,g,o,n,t,l,b,e,p,e,r,a,f,g,k,n,j,i,p,g,c,p,n,q,e,p,l,a,f,f,n,a,e,e,o,f,t,i,t,i,e,k,q,q,s,n,h,s,h
j,f,a,e,s,h,h,h,i,f,p,e,r,s,j,j,e,p,o,m,d,p,a,p,o,h,i,p,n,b,b,t,l,h,a,d,c,q,k,n,r,e,g,m,d,n,k,b,p,m,g,m,a,s,b,i,g,p,q,j,n,d,s,a,n,e,p,n,o,i,j,p,h,j,s,e,i,c,c,g,t,t,c,m,t,m,h,e,h,o,h,i,a,g,d,a,l,f,k,n
