var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
m,c,o,a,b,f,o,g,o,e,d,l,i,n,a,d,o,o,c,l,f,e,c,m,n,a,c,n,m,e,o,f,l,i,c,f,o,m,j,i,i,g,a,h,a,g,l,d,i,o
d,a,l,l,a,o,o,g,j,a,a,f,b,d,g,e,m,a,l,a,e,o,i,b,e,o,f,m,n,n,k,i,n,d,f,e,o,o,d,k,i,g,n,j,f,d,d,a,o,c
h,m,j,c,a,j,i,o,o,k,a,b,l,e,b,j,k,n,e,o,l,h,d,k,h,g,l,n,e,h,l,h,l,o,l,f,m,m,a,e,a,j,i,o,a,k,f,k,g,o
k,h,h,i,d,g,j,n,j,m,o,f,d,d,d,m,c,m,k,h,d,j,d,n,m,d,m,g,l,k,m,n,d,g,c,a,d,j,i,m,h,k,j,o,c,i,m,c,b,e
h,m,i,c,b,b,h,k,h,m,l,j,b,o,d,k,j,i,c,n,f,n,f,d,i,o,o,j,m,o,m,m,a,b,b,c,d,b,a,c,c,n,d,l,o,h,h,m,d,o
e,j,b,m,a,a,m,n,n,l,e,o,e,o,k,a,k,h,f,c,j,j,h,d,a,h,d,j,h,o,b,b,k,d,i,o,j,o,l,j,n,c,b,j,k,g,d,l,n,a
h,m,j,h,j,m,a,j,o,l,d,e,c,n,c,n,g,i,j,m,m,j,e,m,a,g,m,c,k,c,b,n,j,d,k,c,e,e,n,i,e,d,b,f,b,l,b,m,g,c
h,j,c,h,d,j,c,d,d,m,j,l,o,f,j,o,j,f,a,j,c,b,j,m,j,i,f,e,m,g,i,n,c,d,n,e,h,n,g,e,h,k,f,j,a,d,j,k,h,e
f,e,k,h,m,n,i,o,a,l,m,e,c,h,g,k,o,n,c,g,l,m,k,e,d,g,m,i,k,n,c,i,i,e,b,n,j,m,c,b,l,m,o,c,b,o,g,e,g,f
b,i,j,e,g,b,k,a,n,a,a,c,g,c,m,a,e,k,d,h,o,i,o,o,m,g,h,d,h,a,l,e,j,f,i,o,c,l,c,n,i,a,f,f,i,f,n,n,n,g
o,a,e,k,g,d,m,l,o,e,e,o,d,k,o,d,a,f,i,k,m,j,l,j,e,i,l,n,l,j,k,e,c,f,l,c,j,m,a,i,i,d,j,e,c,f,n,l,b,a
b,d,n,d,h,m,l,i,o,f,g,b,g,f,m,a,d,e,m,c,c,a,h,c,f,n,f,n,l,j,i,i,h,e,m,c,h,l,b,j,h,a,a,m,f,k,j,a,a,i
l,h,k,o,j,g,f,k,k,c,e,f,f,g,e,c,l,g,c,g,d,m,l,d,h,j,i,l,m,k,h,f,e,m,c,o,f,h,e,b,i,n,h,o,j,f,i,k,a,a
a,b,n,l,l,g,f,l,b,l,n,d,o,i,j,f,j,a,m,a,i,d,e,e,m,k,j,g,e,k,g,e,n,o,n,m,j,f,n,a,k,d,i,o,o,k,a,b,f,a
l,g,m,h,k,f,k,e,l,m,o,a,a,c,a,c,k,k,n,n,d,f,j,h,b,l,c,o,n,k,e,j,f,l,m,g,f,m,g,n,e,g,m,n,k,e,c,o,a,e
h,m,k,n,a,c,c,f,j,b,m,o,i,n,c,i,m,m,a,c,e,c,l,e,k,a,d,o,k,c,i,i,k,h,b,b,o,a,n,f,m,g,g,b,a,a,b,m,l,b
m,e,b,k,f,f,i,h,f,d,i,o,f,e,g,f,f,n,c,c,h,m,f,b,c,l,k,d,o,c,l,h,f,b,a,l,b,f,a,b,n,h,g,m,e,j,j,d,n,m
k,i,k,d,d,g,o,f,l,m,a,n,n,a,j,l,b,b,j,b,o,b,j,o,n,l,e,j,f,g,e,j,i,n,d,f,m,h,g,g,b,b,i,c,h,h,k,l,g,a
f,l,f,n,o,o,k,n,m,h,a,l,e,i,n,g,j,o,b,c,l,a,a,c,i,l,a,o,n,c,d,f,n,j,n,b,d,c,k,i,n,f,i,i,b,f,n,i,n,o
f,a,m,o,c,a,o,h,d,h,g,m,k,m,l,h,k,d,i,n,a,o,n,e,a,k,j,i,i,n,d,c,i,l,e,a,d,d,c,j,m,f,d,b,k,d,k,g,o,i
m,b,g,b,a,l,f,o,n,i,m,f,b,a,g,n,n,l,m,e,k,n,j,i,g,c,a,m,f,n,i,g,a,a,h,o,j,o,e,e,a,l,e,d,k,o,i,j,i,j
b,g,f,h,n,o,h,a,l,o,j,i,i,a,o,l,m,e,a,n,e,l,i,c,j,j,m,d,o,e,m,h,g,g,c,m,n,j,a,a,e,e,e,d,h,g,k,j,i,c
o,h,d,j,e,n,j,g,c,g,h,b,g,g,l,b,l,n,g,f,b,l,b,n,l,e,j,h,h,j,l,m,b,g,o,c,c,k,k,l,g,b,i,d,b,n,d,c,g,n
k,j,m,d,n,c,a,m,e,b,i,m,e,d,o,j,o,a,o,i,m,j,d,h,h,n,j,g,k,m,h,l,h,c,m,k,m,j,b,k,g,k,l,f,l,d,k,i,g,f
o,g,j,k,k,f,h,b,n,f,e,l,n,m,o,c,b,o,e,b,f,c,g,l,n,h,m,i,k,j,b,g,o,b,i,j,e,c,i,j,n,l,g,m,j,d,h,l,b,a
g,d,j,c,m,g,c,i,k,j,a,m,n,h,k,a,e,g,i,b,o,a,i,o,e,j,c,c,g,g,h,d,g,k,l,m,d,e,h,d,l,h,f,o,n,m,b,j,j,k
h,h,c,k,e,g,h,n,m,j,j,a,l,h,l,f,f,m,g,i,d,e,m,g,a,n,a,i,o,a,e,c,e,m,e,o,c,b,b,d,a,n,a,c,d,n,d,g,g,d
b,l,b,c,f,k,n,i,j,e,f,h,i,l,k,d,e,o,h,l,g,e,k,d,m,j,l,d,a,e,a,i,k,f,e,e,g,l,l,c,m,m,o,j,j,g,a,j,l,f
n,a,a,f,g,c,f,e,i,o,d,i,h,j,o,i,i,l,o,c,d,d,o,i,b,h,a,h,c,l,f,b,m,k,f,k,h,c,n,d,i,a,i,m,b,d,a,k,f,d
e,f,h,a,n,n,j,o,b,g,f,j,m,b,o,k,k,e,c,m,a,a,h,o,i,e,k,j,k,b,j,j,l,l,f,j,h,g,c,g,d,k,o,c,m,e,l,a,h,n
f,n,l,f,f,e,h,b,c,i,o,c,g,o,d,h,m,b,f,d,h,i,j,d,h,l,f,b,k,c,m,k,h,a,a,f,d,g,l,c,b,c,i,f,n,j,o,o,k,d
a,c,l,g,l,a,j,o,n,h,j,g,d,h,c,g,j,j,e,l,g,j,c,o,k,o,a,j,d,f,f,l,k,k,o,i,e,k,m,i,d,b,f,h,h,c,e,m,a,k
h,k,d,n,e,a,a,m,j,g,h,d,m,k,o,n,d,m,c,j,i,o,f,h,f,h,d,a,b,i,k,o,o,n,j,g,l,a,i,e,b,g,l,c,d,f,i,o,o,e
a,o,d,e,a,h,o,j,a,j,e,o,a,i,d,h,f,f,o,b,i,l,c,j,m,i,j,h,m,j,o,n,a,j,d,l,h,n,n,h,b,e,l,a,n,o,l,h,d,c
i,b,i,g,j,j,c,f,k,b,e,l,b,a,c,c,h,e,j,o,g,n,d,a,j,e,i,m,c,b,a,n,d,a,o,k,l,c,i,g,o,e,o,g,m,m,d,g,b,k
m,n,d,h,c,i,g,e,l,h,m,m,f,e,m,h,m,h,a,e,f,e,h,f,l,m,c,d,n,e,l,e,f,b,o,f,a,i,i,b,k,o,n,m,c,l,d,m,k,b
o,n,g,k,a,l,m,k,c,o,n,f,c,c,n,o,n,i,m,a,d,h,h,j,g,n,i,a,c,h,d,m,i,h,b,j,c,a,j,j,f,o,c,i,m,g,h,f,g,i
a,f,l,a,f,k,i,n,b,i,m,n,o,a,m,d,i,i,g,f,d,m,a,e,o,h,e,a,b,m,l,o,o,o,g,l,e,e,h,k,f,m,k,l,n,k,a,o,m,m
l,k,b,n,a,j,d,f,a,o,i,m,a,k,f,j,f,o,e,h,m,i,k,i,m,k,m,l,g,k,e,k,m,i,e,f,a,j,g,b,o,h,b,h,l,a,l,e,m,a
d,a,n,g,o,k,k,a,c,o,l,d,e,e,o,k,a,l,m,b,n,b,a,g,g,a,j,h,g,l,k,m,m,f,j,f,k,c,a,h,f,g,c,n,g,n,i,d,e,k
a,c,c,n,k,i,d,k,j,i,d,m,f,l,o,c,b,j,m,m,d,l,i,h,l,a,d,o,a,g,j,g,c,g,e,f,h,d,a,j,f,g,f,h,n,b,b,o,c,c
h,h,f,n,n,o,j,e,k,f,e,c,a,i,m,f,g,f,l,h,l,h,n,n,n,o,i,j,a,i,k,d,b,h,j,i,d,h,b,o,b,k,d,c,a,f,a,h,i,f
m,b,n,n,c,c,m,a,g,f,a,l,d,m,d,m,f,j,k,j,n,j,h,b,b,c,o,d,h,f,c,g,e,i,i,l,o,e,m,e,f,m,i,i,a,j,i,c,o,e
a,b,b,f,o,b,m,l,g,k,b,m,g,k,c,k,c,c,f,d,b,c,c,i,o,l,o,l,f,i,b,f,k,i,a,c,f,n,m,l,e,o,d,e,n,k,e,c,o,b
l,g,h,j,a,b,e,f,n,c,c,l,g,o,g,b,c,o,a,e,j,o,j,f,c,e,h,n,g,i,g,i,c,l,i,h,i,l,a,h,b,h,k,d,d,a,a,n,g,l
m,g,i,m,h,d,g,f,e,m,o,i,h,f,c,m,c,j,k,j,b,m,n,d,k,d,f,k,g,l,d,m,l,o,h,g,g,m,k,b,k,n,i,m,j,a,e,i,j,b
o,h,j,b,d,h,g,k,a,j,n,k,h,b,a,c,l,d,a,j,g,l,j,c,k,f,o,g,m,a,m,a,j,f,o,i,e,h,j,e,o,l,o,e,l,l,j,b,g,n
d,l,f,b,i,f,c,b,j,h,j,c,o,d,m,a,m,k,f,e,d,g,l,b,f,m,k,n,l,e,h,n,i,g,a,i,e,g,b,o,i,m,j,b,b,l,a,o,m,l
g,d,g,d,g,e,e,n,i,j,k,m,j,h,n,i,o,g,d,g,c,e,g,c,b,o,h,m,d,c,a,m,j,m,c,a,h,f,i,e,d,e,b,j,f,m,m,o,n,b
k,f,b,o,k,k,e,h,m,b,a,k,k,m,n,c,l,g,b,k,l,j,e,m,m,m,d,m,i,b,l,e,h,e,a,c,f,f,k,c,g,b,o,c,a,h,k,c,d,n
f,k,m,f,j,c,o,c,b,o,m,o,c,n,e,k,o,g,n,d,n,f,l,i,l,j,g,b,o,o,g,c,k,m,j,n,f,m,n,a,f,j,h,a,m,c,e,h,k,m
e,o,b,k,a,g,a,i,d,n,j,o,o,k,d,a,j,m,e,h,g,e,i,c,e,j,a,j,f,l,k,d,i,b,m,n,o,m,m,h,f,c,f,d,n,k,c,k,g,m
f,n,l,l,a,d,n,d,o,j,o,k,e,g,l,j,l,k,j,b,i,o,e,c,d,o,g,n,e,j,k,l,f,b,b,d,k,k,c,f,e,c,m,k,i,h,m,d,f,o
g,d,l,g,l,c,k,c,l,h,g,o,n,a,b,c,m,a,f,l,g,e,h,k,o,l,d,k,o,n,g,n,o,b,o,i,e,b,o,e,e,b,b,a,c,b,k,d,c,m
g,d,a,e,m,e,f,j,m,k,h,i,h,k,j,m,n,o,k,o,b,n,f,b,l,i,c,j,i,f,l,f,n,n,h,f,e,a,a,k,h,k,h,i,g,i,b,a,h,k
a,e,l,k,o,o,o,f,j,l,o,l,e,b,d,j,a,f,c,o,a,g,n,e,d,i,g,n,g,k,c,j,k,d,d,l,f,n,k,k,b,a,l,f,b,h,d,n,a,n
l,k,f,a,d,m,n,l,d,h,m,h,i,b,f,h,i,n,h,k,o,a,j,c,n,d,m,d,h,f,g,n,h,c,m,e,l,b,g,e,j,m,b,l,l,h,l,c,g,j
o,j,b,k,h,l,b,k,a,j,b,g,b,n,e,d,i,m,f,g,h,o,g,k,n,g,o,n,l,g,f,b,k,i,l,h,a,m,h,o,m,a,b,d,a,f,o,d,a,h
a,o,l,g,m,j,d,e,g,d,m,b,f,b,n,o,l,o,k,j,f,g,o,j,j,h,h,f,d,l,m,c,n,e,d,m,d,c,e,f,i,l,j,j,e,b,c,a,n,o
j,j,c,o,k,j,o,l,g,j,i,f,e,n,a,j,a,g,e,k,j,n,n,f,h,h,m,l,a,h,f,b,m,k,f,n,e,h,n,g,l,o,d,i,d,g,e,j,l,o
j,k,d,l,e,m,i,m,j,d,l,c,c,e,b,c,f,l,i,l,k,a,k,j,c,l,a,g,l,h,c,j,b,o,a,e,g,o,j,f,o,g,j,n,d,c,m,e,o,a
c,h,f,d,f,h,n,m,m,g,m,c,f,j,o,o,e,h,n,o,g,f,o,m,d,g,i,l,m,k,d,n,f,l,a,c,b,h,c,a,k,a,n,i,f,o,d,g,k,h
l,c,j,m,m,l,l,j,i,j,c,j,b,a,d,m,l,n,d,n,i,e,i,g,e,j,o,c,i,o,f,i,l,f,j,f,f,m,k,j,f,i,g,h,g,g,j,b,i,n
f,f,e,n,b,b,c,a,b,b,j,m,n,l,k,g,i,b,b,i,d,b,b,i,e,d,f,c,l,j,f,m,d,j,b,i,m,l,i,h,g,h,i,c,k,i,g,m,f,d
g,g,h,g,b,l,h,b,j,d,m,l,j,a,f,g,i,g,a,i,l,h,g,o,h,m,g,h,c,i,m,b,b,k,g,f,h,m,e,c,g,g,l,h,a,f,n,e,d,a
f,b,a,o,j,h,j,j,b,b,l,f,l,e,j,e,l,b,g,k,f,b,n,h,d,d,l,o,j,j,m,d,k,k,f,n,a,d,n,j,a,g,j,n,g,a,a,d,d,b
n,e,f,b,g,m,b,l,k,a,m,l,l,f,h,j,j,k,k,b,a,m,o,c,d,g,g,c,a,d,a,n,b,g,m,o,g,a,b,a,e,g,n,f,n,c,e,f,j,l
f,i,f,j,k,i,a,e,i,b,c,a,e,n,c,e,o,f,l,c,o,i,o,k,g,g,l,c,i,m,e,f,f,m,h,l,f,a,i,e,e,b,e,c,b,a,b,d,l,k
o,a,d,i,f,h,h,l,h,g,m,o,a,c,n,i,l,o,h,n,j,l,a,a,g,c,m,f,a,a,b,l,f,k,f,n,b,c,o,k,f,h,j,a,k,a,h,c,h,i
c,f,i,f,f,b,e,n,m,n,h,j,d,c,b,g,g,l,a,a,o,b,a,m,a,e,a,c,c,c,k,h,n,k,i,l,n,g,b,n,a,g,o,l,n,j,m,j,f,g
i,h,c,h,e,a,i,d,f,j,e,h,o,a,h,e,g,o,b,o,h,a,n,h,g,o,o,d,j,c,m,d,l,c,e,m,k,b,d,e,c,l,h,f,o,c,h,h,i,k
o,j,k,h,l,g,n,a,m,e,l,h,n,l,k,b,c,g,m,m,k,e,b,n,i,l,k,h,d,e,i,j,i,k,j,m,n,i,a,b,k,f,l,n,i,h,j,e,d,g
f,b,o,c,b,c,o,e,j,d,e,n,a,i,a,n,o,g,o,o,h,j,m,h,g,k,k,d,l,m,l,e,a,c,a,o,h,d,i,e,e,g,m,e,n,m,j,h,d,a
o,l,h,b,i,c,m,k,a,l,j,d,b,i,k,n,k,h,k,l,n,g,c,n,a,c,m,g,m,c,j,f,k,k,m,i,e,h,m,n,g,i,n,c,b,e,n,j,k,b
a,g,g,h,k,f,f,k,l,e,m,k,l,a,c,c,l,k,h,e,b,o,m,h,e,c,o,d,i,o,f,d,o,f,i,c,b,a,i,k,j,m,d,k,c,l,a,n,i,g
c,c,i,b,h,j,j,m,k,m,k,n,c,d,l,m,f,h,n,i,d,m,i,j,g,b,o,j,j,l,m,k,i,a,o,c,f,j,f,e,c,m,h,h,g,k,g,c,b,f
o,d,n,g,m,k,g,e,m,a,m,d,h,a,f,n,m,g,m,m,o,o,i,d,l,a,e,f,c,a,j,e,g,d,d,o,c,a,j,h,m,i,b,h,f,d,o,f,i,b
n,n,m,o,l,f,e,k,j,j,k,b,a,d,g,n,a,a,d,a,j,c,m,b,k,m,n,i,o,i,h,j,d,a,i,d,f,j,k,c,l,l,c,g,b,b,h,b,e,g
f,h,k,a,f,f,f,i,o,h,l,h,e,i,c,g,h,n,f,d,k,a,o,e,d,o,i,f,o,m,n,o,i,f,k,o,h,e,l,b,b,l,k,n,n,j,d,e,j,n
k,c,h,f,b,i,l,o,c,d,n,a,n,e,k,o,n,g,b,b,n,d,j,d,j,i,i,e,g,a,m,i,a,o,c,m,e,c,f,k,l,l,g,l,e,h,e,c,o,o
k,d,n,a,e,l,o,d,c,o,h,n,i,g,o,e,f,d,a,g,c,n,o,o,a,i,c,i,j,h,l,e,m,e,d,b,k,f,o,c,f,g,d,j,b,k,h,k,f,n
a,m,c,e,b,g,i,h,i,b,a,c,l,n,f,e,c,e,b,i,e,c,e,n,h,k,o,c,c,g,a,o,h,g,j,o,e,g,k,d,a,f,k,d,d,a,f,h,b,h
l,o,m,o,o,e,g,m,n,n,f,g,i,h,l,e,h,d,k,f,b,d,n,k,o,g,b,n,n,i,h,i,e,l,o,j,b,d,n,n,d,c,m,d,l,b,n,d,g,h
m,m,c,c,c,e,g,m,j,e,h,h,f,g,o,n,n,j,g,m,c,g,n,o,l,n,h,n,i,a,d,b,e,a,k,g,f,l,i,a,h,g,f,l,i,n,g,j,f,b
k,g,n,b,m,h,j,e,h,i,h,j,f,k,j,c,d,c,i,k,g,b,e,d,l,n,o,j,b,f,h,c,b,d,i,m,h,o,k,e,m,c,a,e,i,n,o,b,m,b
n,m,b,a,n,m,m,m,a,i,l,b,o,j,k,b,j,d,f,h,f,b,n,d,c,o,l,o,k,b,k,k,k,k,h,o,k,n,k,c,i,a,e,e,l,i,d,g,h,h
g,g,l,l,j,a,l,e,h,d,i,j,b,m,m,f,a,b,n,h,a,e,j,c,b,g,i,h,n,m,f,g,i,l,f,d,k,k,a,j,a,j,j,o,c,m,n,l,k,e
d,c,d,b,l,d,o,n,m,n,d,k,m,f,i,g,c,n,l,b,m,g,m,l,b,e,b,f,b,f,h,g,g,e,f,m,b,e,f,g,k,c,m,d,k,n,a,l,d,g
d,g,f,l,b,h,j,l,i,l,e,c,k,e,c,f,d,a,g,h,j,n,i,g,l,k,f,i,c,o,n,i,n,o,f,a,o,l,e,c,g,a,e,m,k,m,i,m,d,a
f,k,h,b,a,l,n,o,c,j,f,c,c,m,l,f,m,o,b,i,a,j,l,b,h,m,n,j,j,n,i,k,o,k,a,c,j,b,j,n,o,j,c,o,d,a,d,h,e,o
i,h,g,j,d,j,l,i,l,g,a,k,a,n,d,c,j,o,c,j,m,g,b,a,o,a,d,m,k,h,n,k,n,k,e,d,l,e,d,g,l,l,b,b,o,c,e,c,o,h
i,c,l,l,g,e,l,j,i,n,b,i,l,e,c,j,h,j,m,o,f,b,a,b,j,c,m,l,k,e,e,f,h,e,m,j,f,d,d,e,h,l,k,i,a,m,b,b,k,k
e,d,m,a,k,n,d,g,c,l,m,j,i,m,g,m,d,j,n,f,n,k,n,h,j,g,i,e,f,m,c,i,j,m,e,n,j,i,n,m,i,c,o,a,a,b,b,i,h,j
d,j,f,j,f,k,f,i,i,f,j,e,j,o,i,c,h,h,e,k,d,e,l,c,b,o,i,k,n,a,a,f,e,m,e,o,a,h,f,b,m,h,h,h,n,c,b,j,i,c
c,i,n,f,c,o,f,n,b,h,f,d,f,k,l,f,a,c,d,j,h,h,i,j,a,h,h,a,h,k,h,a,e,l,n,g,f,l,d,k,e,m,g,i,l,j,n,a,e,o
c,d,h,m,g,a,b,h,i,f,h,g,a,n,n,k,o,d,g,l,a,d,m,o,c,c,k,e,n,j,b,g,a,f,g,l,b,g,j,f,a,f,j,o,g,m,m,j,o,a
d,b,o,k,m,j,d,j,i,d,f,d,c,d,g,b,l,f,j,k,g,j,k,g,c,l,h,k,d,g,l,l,o,b,l,l,d,i,a,h,a,i,g,f,n,l,b,k,j,b
k,c,b,e,m,c,k,d,f,k,k,m,h,l,d,m,n,d,o,o,e,f,b,l,c,a,i,o,f,m,k,k,i,a,l,n,b,h,o,i,l,g,f,f,h,c,d,m,e,c
k,a,g,l,h,o,o,f,e,n,d,j,j,k,d,c,g,h,j,h,g,k,e,a,k,f,g,j,b,b,k,m,b,j,b,b,c,l,g,k,i,e,l,m,c,f,h,b,l,f
o,d,i,a,k,m,e,e,d,j,b,o,m,n,l,o,j,g,m,b,d,c,e,g,a,n,d,n,h,m,j,o,d,a,f,a,o,b,n,j,e,j,n,f,i,a,b,m,f,d
a,n,d,g,o,o,d,j,i,i,j,g,h,h,c,b,i,k,i,i,c,b,d,g,m,o,a,o,n,e,d,b,g,n,g,b,j,h,g,o,j,k,d,l,d,g,g,m,g,i
o,b,i,i,d,c,b,l,c,m,i,k,b,j,g,a,h,a,l,a,d,i,h,j,i,k,m,c,j,j,g,n,b,f,e,c,l,m,i,o,b,g,n,g,h,d,g,g,a,n
j,d,e,m,n,i,d,a,n,o,n,l,h,g,o,k,k,a,e,g,c,a,l,o,e,j,e,d,m,d,o,j,n,o,m,i,i,f,a,c,o,l,e,j,c,c,b,a,b,d
o,m,b,o,e,d,h,a,l,b,g,b,m,j,b,e,d,a,j,e,i,g,l,o,h,d,b,d,g,o,o,f,c,j,h,e,g,c,b,h,d,h,c,h,d,o,a,k,a,e
h,j,m,e,j,n,m,j,d,m,c,m,i,c,i,h,k,f,m,m,b,k,h,e,n,c,i,f,m,o,b,c,c,a,n,a,g,h,e,o,e,n,a,m,j,c,f,f,k,h
k,j,d,n,h,g,k,h,j,c,j,n,j,n,e,a,l,g,b,a,a,o,a,j,m,e,b,j,l,e,m,d,a,j,d,h,m,a,l,c,l,b,k,c,m,n,a,j,n,o
k,f,j,j,e,d,h,a,n,d,l,d,d,o,e,b,o,b,b,f,j,d,l,f,h,m,k,l,o,h,j,g,o,i,d,o,m,o,i,e,m,j,b,i,f,b,g,f,g,f
g,i,f,h,n,j,o,c,i,a,d,o,k,h,a,l,k,n,b,n,m,e,h,c,f,b,a,d,l,l,l,j,a,d,h,l,d,o,f,k,g,m,k,g,f,n,h,k,d,c
d,g,g,k,b,i,g,k,a,d,n,l,h,c,f,c,e,h,m,a,m,o,k,n,k,g,j,g,j,l,g,g,e,e,k,n,h,i,m,k,l,a,c,e,f,h,c,j,m,g
l,l,d,n,j,n,l,j,a,o,n,k,f,m,e,e,d,b,l,k,g,g,k,b,k,h,l,k,h,f,f,m,o,d,o,j,m,g,c,a,j,l,c,f,b,h,b,j,d,g
d,l,n,f,k,b,k,n,e,c,h,a,g,j,f,a,j,n,f,k,o,o,l,n,b,g,a,j,j,k,o,h,j,f,d,d,m,g,i,f,d,c,j,b,b,a,c,f,g,f
b,b,b,g,i,b,d,i,g,e,l,d,o,o,d,k,l,o,m,g,n,o,a,n,a,o,g,h,a,h,k,k,d,m,j,o,i,b,k,h,k,n,d,j,k,k,j,g,o,a
l,k,o,g,n,d,h,n,o,o,h,l,i,b,b,o,g,f,j,f,n,j,k,d,l,l,c,a,b,l,e,o,e,n,n,i,o,h,b,j,b,g,o,k,b,d,o,l,f,g
b,o,b,j,h,m,m,g,a,m,d,m,c,l,d,i,g,b,o,j,j,l,m,j,l,k,b,m,k,n,o,j,l,j,o,j,j,m,n,b,c,j,f,n,d,l,h,c,j,k
k,l,g,j,b,m,o,f,i,h,o,g,o,l,b,f,d,a,c,b,k,b,a,d,l,g,g,d,e,j,a,k,a,j,k,e,i,o,o,a,d,c,h,k,e,l,d,m,n,m
o,e,b,k,k,a,l,e,o,m,d,g,g,b,i,a,b,d,e,i,h,j,o,o,b,f,f,k,d,n,n,k,o,m,k,n,l,k,g,g,g,c,h,k,d,b,i,g,h,o
i,b,g,a,n,n,d,l,c,a,n,o,a,n,m,g,c,f,o,f,g,l,o,d,l,a,o,a,l,n,j,n,g,e,m,k,j,g,l,k,h,d,c,c,n,a,i,l,i,o
c,g,g,i,k,f,k,m,o,o,k,c,b,f,b,i,g,g,j,l,k,e,h,c,o,i,j,m,k,f,o,b,g,b,f,a,o,m,m,k,m,c,g,l,o,o,i,n,l,n
n,g,j,e,a,a,e,g,c,o,g,l,o,e,a,b,f,l,m,h,b,o,o,i,b,h,g,n,e,h,n,j,g,j,o,c,j,c,g,c,h,i,m,d,i,o,j,j,n,n
k,b,a,g,j,f,i,n,n,o,b,c,b,b,i,c,e,n,i,k,b,d,c,j,g,e,m,i,h,a,m,n,f,k,g,d,g,g,a,m,a,f,l,n,l,f,d,i,k,k
g,b,h,e,j,e,o,o,h,c,m,g,i,m,b,b,j,b,m,f,d,g,l,f,l,a,j,a,o,f,k,c,g,k,d,b,l,a,i,m,j,a,d,g,c,o,i,d,e,c
m,j,i,a,g,h,j,n,a,o,e,c,i,d,a,b,a,i,h,h,a,e,k,k,f,l,a,k,n,j,m,c,n,e,i,a,b,c,f,h,l,b,h,c,h,b,n,l,g,o
i,f,b,f,j,i,j,e,g,b,j,k,b,o,g,c,n,j,b,j,d,n,m,c,k,j,m,l,m,g,j,i,b,h,m,j,c,n,o,n,c,a,l,i,m,a,m,d,m,o
m,d,n,d,n,n,b,g,i,n,i,i,i,c,b,j,j,m,j,g,j,j,o,b,k,k,g,l,k,k,n,d,i,n,m,k,o,g,l,b,j,k,c,o,h,a,a,a,c,h
g,b,k,i,l,f,e,n,h,k,m,e,i,i,b,o,c,f,f,b,e,l,g,m,j,g,f,g,n,n,i,g,k,o,k,m,i,n,j,n,l,n,i,e,k,l,c,g,i,n
f,o,j,f,h,a,c,i,g,c,g,b,n,f,b,g,j,f,n,f,k,m,b,k,g,l,i,f,g,n,o,d,a,d,o,f,m,b,f,o,j,c,c,e,c,b,i,f,j,i
a,o,l,m,o,o,b,n,a,b,m,i,i,d,b,m,m,l,c,g,h,l,l,a,k,c,b,b,h,e,e,b,a,n,f,b,d,n,a,k,l,i,g,h,f,d,j,l,a,a
n,d,c,d,k,h,c,i,g,l,e,a,h,j,a,e,c,d,o,f,n,o,g,b,a,f,d,l,j,c,i,e,i,n,d,m,l,l,k,n,e,g,b,b,l,k,f,d,j,c
j,d,n,d,f,a,k,c,e,b,h,m,m,i,c,e,d,m,d,g,j,j,l,g,g,b,b,b,e,c,b,f,f,g,b,f,b,o,e,b,h,k,c,h,e,o,e,j,e,m
b,a,l,f,h,l,d,b,d,c,f,h,c,m,b,b,b,h,m,f,n,f,l,l,c,m,m,i,b,c,l,f,n,m,i,b,c,b,g,c,d,n,c,j,n,e,b,e,e,k
n,n,k,m,i,d,l,a,i,k,h,d,m,b,a,c,m,g,h,d,g,c,b,l,d,g,l,c,m,m,k,j,e,l,k,f,c,k,f,d,n,f,d,e,a,a,f,i,g,e
d,a,h,k,i,i,f,i,a,m,g,l,f,d,b,e,l,o,h,l,b,f,h,a,o,i,d,g,m,b,l,f,n,b,i,n,k,j,n,e,k,i,j,a,h,d,e,h,m,l
f,c,h,n,d,l,g,m,a,m,c,k,n,n,m,b,j,a,b,d,j,l,d,c,d,a,b,j,h,b,m,d,j,k,i,e,i,j,c,f,n,g,m,l,g,b,n,b,f,c
j,j,b,a,m,g,n,b,b,h,f,c,c,g,a,i,n,n,o,o,k,g,n,b,e,h,i,m,n,a,e,f,g,n,e,h,f,e,c,c,n,m,e,b,d,i,b,o,o,m
a,i,n,j,f,n,c,e,o,a,i,g,c,h,j,e,b,o,k,c,i,o,l,l,l,k,f,n,e,n,i,j,k,c,d,n,e,k,m,b,n,o,i,h,n,a,a,g,i,n
g,b,o,d,c,c,a,l,m,i,l,k,n,o,f,j,l,l,d,d,d,e,d,c,a,g,j,o,l,e,i,i,j,j,d,f,n,a,i,a,e,k,a,m,a,b,m,a,g,g
f,a,h,m,k,o,b,a,l,n,b,k,j,c,n,a,m,c,f,h,a,h,j,j,d,k,b,g,b,k,j,e,g,h,h,l,i,n,m,n,e,m,o,m,l,n,a,a,c,g
b,d,d,h,d,f,h,m,j,l,m,h,c,j,e,o,n,g,m,n,o,f,l,j,j,a,a,f,e,g,f,c,b,j,g,n,k,i,k,n,f,o,j,a,c,h,f,m,c,i
