var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
a,g,b,m,i,a,m,k,d,a,g,f,f,j,d,m,m,f,n,o,o,m,l,m,b,f,o,a,d,k,b,b,j,f,k,i,m,c,j,f,l,k,f,k,l,c,j,m,n,e
g,n,e,d,m,k,b,g,m,c,a,a,e,e,b,e,a,e,c,b,k,e,k,e,m,j,j,i,i,c,b,o,o,b,k,o,e,f,b,j,a,f,k,l,n,j,j,o,c,e
n,e,n,a,l,c,a,n,e,n,b,o,d,h,d,l,e,i,l,g,l,o,o,c,m,j,f,n,d,h,n,n,e,n,g,l,i,h,g,k,a,m,f,n,k,e,i,j,h,i
j,i,h,g,e,k,g,a,l,j,m,j,h,a,m,l,i,o,f,g,c,n,f,l,n,f,k,m,c,c,f,l,n,g,b,l,h,n,m,l,f,n,j,h,a,f,b,d,i,h
k,m,c,n,k,a,f,i,k,e,m,h,n,i,j,f,n,n,k,l,o,k,h,f,j,a,e,d,i,l,h,a,l,m,m,d,l,i,c,j,c,i,n,l,l,l,o,f,e,h
k,k,e,j,k,n,f,n,a,i,b,d,h,b,e,i,e,m,d,n,b,h,a,h,h,l,l,n,g,o,e,n,k,g,f,a,o,d,n,d,e,o,a,k,a,l,i,n,m,j
h,k,f,j,i,a,b,c,j,f,b,b,n,e,b,b,l,a,o,e,k,a,a,h,o,d,j,n,d,k,l,l,j,j,i,d,h,k,f,n,i,l,f,d,l,d,j,i,o,e
h,c,i,l,a,j,i,c,k,b,n,e,c,c,g,d,h,h,e,n,f,h,n,a,l,f,i,l,d,f,o,d,n,c,m,c,k,i,j,h,b,k,e,d,o,d,f,h,l,o
i,h,n,c,h,k,d,a,f,g,d,g,h,g,m,a,b,d,k,d,j,f,f,b,d,m,m,m,f,k,h,k,e,m,n,m,j,e,c,f,m,l,e,g,i,i,g,b,g,c
m,j,d,b,j,e,c,e,m,i,d,k,a,d,i,a,e,m,e,b,g,m,m,n,n,i,c,k,m,g,m,m,l,i,c,l,d,j,m,o,a,d,n,h,e,n,b,l,f,b
a,l,m,h,l,e,n,n,b,c,m,n,o,d,h,l,l,h,g,k,l,h,j,f,c,c,o,e,n,m,a,f,o,g,b,b,d,j,e,e,c,o,m,d,l,b,o,j,n,g
c,n,f,e,i,m,j,g,m,d,c,h,c,l,a,o,c,d,d,b,b,c,d,l,d,j,c,k,h,c,f,i,i,g,n,f,k,h,a,j,k,i,d,g,h,a,o,m,d,h
i,j,d,o,a,m,l,o,k,m,b,b,e,l,b,l,o,i,a,k,o,f,h,f,b,a,m,m,k,h,e,o,d,l,i,j,g,l,g,m,k,h,f,c,k,l,m,k,b,k
n,m,n,k,b,a,b,k,f,j,f,g,g,d,o,i,k,h,m,d,a,k,j,i,a,d,h,k,f,d,h,i,h,j,a,m,m,d,e,h,m,l,h,a,o,l,k,d,m,h
a,f,m,k,m,h,k,e,g,j,d,c,b,e,m,n,d,g,c,f,n,o,b,b,k,n,a,b,f,k,o,d,a,h,j,l,o,k,i,c,c,g,b,n,b,b,c,i,m,k
o,b,o,c,d,m,f,n,h,d,h,c,j,b,e,l,m,d,d,o,o,j,n,b,a,e,f,l,m,a,d,m,d,i,g,b,m,b,n,c,l,l,b,o,m,j,a,k,j,k
h,f,l,k,j,h,k,k,f,a,o,e,k,o,n,f,e,c,o,j,c,b,f,c,g,k,i,g,n,e,e,a,j,k,i,m,j,o,f,f,l,c,g,n,f,o,o,h,a,k
j,i,m,l,k,n,e,d,h,a,a,h,e,l,o,n,l,o,m,k,g,i,g,n,e,h,a,e,d,d,c,b,j,j,i,i,n,k,g,c,o,n,k,j,d,j,f,n,h,b
a,l,c,l,o,i,j,i,j,l,l,o,n,h,m,j,b,l,j,k,m,h,b,c,l,i,b,b,j,b,i,h,e,i,f,k,m,h,a,j,b,g,d,a,m,o,e,k,k,c
g,e,a,e,h,e,e,d,g,n,h,l,l,f,j,i,n,g,j,i,a,e,m,e,j,c,c,d,g,d,o,b,l,n,f,l,j,l,e,d,h,b,j,b,o,e,f,h,o,h
o,b,c,k,c,i,e,h,g,d,i,b,n,o,n,i,k,b,m,l,j,a,o,k,a,h,k,n,k,k,m,g,b,j,l,i,h,o,e,e,a,i,h,a,c,l,c,k,j,n
m,i,b,b,n,e,f,i,h,f,n,b,g,i,j,d,h,a,c,l,m,l,a,e,h,o,g,o,k,n,l,o,n,g,h,g,d,e,h,j,b,c,h,m,o,m,n,h,i,o
c,f,k,d,i,f,k,d,f,b,d,l,n,g,h,h,o,j,f,c,c,i,g,i,a,i,g,a,b,a,o,g,l,d,i,n,d,h,o,a,e,m,i,n,c,a,o,h,l,g
f,f,k,n,e,n,c,c,c,g,a,k,b,f,f,c,k,k,k,m,k,a,g,l,o,b,e,d,e,f,g,a,m,m,h,c,i,h,e,h,b,o,e,b,c,n,g,e,j,d
k,e,n,a,m,b,l,f,i,b,m,m,o,b,f,f,o,e,o,k,e,m,d,e,h,a,f,f,j,b,o,f,k,j,i,i,i,n,m,b,i,b,g,k,k,d,n,d,b,m
l,b,a,e,b,g,h,f,l,i,a,f,a,k,l,l,b,c,d,f,f,c,o,b,d,d,k,g,k,e,l,a,n,m,e,i,d,g,i,a,n,e,n,a,a,c,m,h,n,e
o,e,m,j,m,o,h,f,a,l,h,m,a,b,o,g,h,e,o,i,m,a,m,e,f,a,d,n,e,m,c,h,a,c,b,b,i,h,o,o,g,l,n,j,a,h,e,d,c,m
k,k,i,e,g,h,g,k,e,e,i,h,j,g,l,c,l,l,i,e,g,h,b,n,k,h,d,c,f,i,g,k,n,h,e,n,l,o,f,c,f,c,h,o,i,i,a,k,b,o
o,m,n,i,j,b,d,g,f,c,h,k,n,g,h,j,a,n,g,h,d,j,n,m,f,c,o,a,h,e,i,f,j,l,i,b,g,i,m,o,k,g,a,k,i,c,l,k,e,e
f,l,n,f,c,g,c,n,d,j,d,f,j,l,m,g,o,b,a,h,o,o,l,m,b,j,i,h,m,i,e,n,e,k,m,i,h,c,g,j,n,h,o,k,g,l,o,j,a,n
n,b,m,b,l,e,i,n,j,f,n,g,i,g,f,g,j,j,d,i,h,k,o,j,n,o,c,o,a,l,h,n,g,f,o,e,b,i,m,c,h,b,b,c,k,g,f,a,d,b
i,d,d,g,b,c,e,m,e,n,g,i,o,d,d,l,d,e,m,j,e,m,o,l,k,c,g,j,b,a,c,h,b,n,d,o,b,k,a,i,j,b,l,g,n,j,d,c,a,f
l,n,f,l,j,f,f,n,b,a,i,i,o,o,d,n,l,i,b,g,m,f,e,g,m,c,d,o,o,j,g,k,c,b,l,j,n,b,k,o,k,k,d,k,f,l,f,g,b,o
b,f,o,o,k,n,h,b,h,d,i,f,g,n,i,f,a,f,e,c,g,k,c,l,n,e,d,m,k,o,h,c,c,d,e,j,l,m,f,f,h,c,i,i,c,l,d,a,f,d
a,e,b,i,a,e,a,o,i,o,f,c,c,n,k,m,c,h,a,h,i,h,g,e,a,j,n,o,a,j,a,o,b,f,l,b,c,e,j,c,h,h,d,a,o,i,i,e,n,o
m,h,e,a,n,f,l,d,n,j,a,d,g,l,k,j,l,k,g,d,f,l,a,n,j,b,b,h,m,j,j,k,h,h,i,a,f,h,e,b,g,e,m,i,e,g,g,n,d,b
l,n,c,n,h,n,f,i,b,j,k,f,g,b,f,h,n,n,g,a,m,h,g,j,i,b,g,m,g,d,j,n,m,m,c,e,a,h,n,m,a,e,h,a,g,g,o,j,k,e
c,h,k,e,f,h,d,d,i,c,m,m,g,b,h,n,h,i,h,l,d,k,f,c,n,i,i,n,m,k,l,d,g,h,i,f,c,a,d,b,l,j,l,i,g,c,c,g,l,i
c,e,d,i,m,m,c,h,o,o,h,a,d,a,d,a,n,g,a,a,n,c,m,c,b,c,d,a,f,o,o,g,m,j,e,c,o,o,h,n,b,g,n,i,h,g,b,o,m,b
h,i,e,f,i,a,o,c,n,j,l,b,c,j,f,b,c,a,k,d,g,d,o,k,i,d,a,h,c,e,e,j,m,b,h,f,b,l,e,e,i,a,j,f,f,b,l,d,j,k
m,b,k,i,n,c,k,f,a,l,a,h,h,j,o,d,h,c,f,a,l,b,n,l,j,g,l,n,m,a,b,b,b,m,c,o,e,l,a,a,e,a,j,a,a,o,j,f,a,a
f,h,f,g,g,i,j,i,l,g,h,e,e,a,a,e,a,b,l,j,k,n,c,n,b,j,i,e,a,g,g,l,h,b,e,o,i,k,l,e,e,e,e,h,k,j,j,l,a,l
j,g,a,j,c,a,i,n,c,f,l,m,c,b,d,o,f,a,e,b,h,f,a,a,i,c,o,j,i,e,c,i,c,k,o,e,d,a,n,f,c,h,i,o,b,e,n,c,b,o
m,j,j,m,l,l,e,j,h,n,n,n,m,o,n,d,o,g,f,k,k,j,l,d,c,i,a,e,k,i,g,l,d,b,e,h,m,c,o,b,l,h,k,i,d,l,h,k,h,c
c,g,o,j,f,l,h,o,m,n,e,b,f,m,k,k,f,l,l,n,m,o,f,h,b,b,e,l,d,m,a,j,o,c,h,m,c,g,m,c,l,b,k,h,f,j,b,f,d,h
n,c,f,n,n,e,c,e,k,m,l,e,l,j,c,g,o,f,g,g,e,n,n,c,i,i,h,c,j,e,k,g,b,a,j,l,b,j,k,m,c,b,m,o,k,h,k,f,b,n
b,o,m,f,f,m,h,i,c,n,n,g,o,n,e,m,g,e,f,k,j,j,b,m,a,g,k,a,o,c,k,a,j,g,n,e,h,h,k,c,c,j,i,a,n,a,c,a,f,n
g,m,m,h,c,e,k,c,m,c,j,k,b,f,e,b,j,f,k,d,e,l,e,n,e,e,f,m,f,l,n,l,a,n,c,e,k,h,h,b,a,a,h,l,l,g,c,b,k,a
n,d,c,g,j,b,h,a,h,a,a,i,o,e,d,g,e,k,l,k,a,h,c,a,m,m,d,e,i,n,i,j,l,h,c,m,k,k,j,h,g,k,l,m,k,f,m,d,b,j
j,n,l,o,c,m,m,g,j,k,i,k,m,i,f,h,o,b,n,m,h,k,h,h,j,c,k,g,e,h,m,d,h,l,k,l,m,g,g,b,c,o,o,n,o,h,o,d,i,h
a,o,i,a,c,b,i,k,k,a,c,h,l,f,i,h,l,g,b,f,f,h,l,e,d,b,b,l,c,k,j,g,l,h,g,e,a,f,h,f,g,c,n,l,b,b,b,f,b,l
b,e,b,o,c,j,e,c,f,f,m,b,k,o,c,m,e,j,c,c,n,a,f,g,b,j,m,k,d,g,f,m,j,j,n,d,f,b,d,a,b,o,f,h,f,h,m,j,o,n
e,d,c,o,d,i,l,o,l,b,a,a,h,d,i,f,m,g,c,a,j,b,c,e,m,d,n,a,k,h,l,c,j,d,d,f,b,b,d,l,f,m,h,n,e,m,m,o,i,a
j,f,j,k,b,c,l,a,m,e,k,l,l,m,g,i,i,e,d,c,g,e,a,j,a,k,i,k,i,j,n,b,n,o,f,j,j,e,m,b,n,k,h,b,j,n,h,k,d,l
l,m,m,h,e,o,b,f,j,k,f,i,e,h,a,g,a,a,o,e,d,d,a,j,i,k,m,e,f,a,b,b,i,c,l,c,h,f,o,i,o,h,m,k,l,l,m,l,f,j
a,h,e,i,a,d,c,j,d,l,g,a,o,j,h,l,k,o,f,f,c,o,b,g,l,f,b,o,b,e,o,j,g,f,i,d,g,f,c,g,e,o,e,g,e,j,m,a,e,k
h,g,i,n,m,g,f,o,a,o,l,j,l,b,n,c,j,o,k,l,m,a,a,k,n,l,o,i,m,m,i,f,o,j,b,k,c,o,g,e,a,b,c,o,f,o,e,h,f,m
l,a,i,i,k,j,n,k,f,g,l,k,m,l,l,o,f,h,k,e,b,c,j,f,n,n,a,h,i,j,b,m,c,k,i,f,e,l,n,l,e,h,g,n,j,b,a,c,o,f
o,e,o,i,c,n,j,g,j,c,l,l,h,j,m,h,d,h,h,k,l,m,e,m,b,n,h,b,j,m,f,o,n,m,l,i,h,o,i,d,o,e,m,n,a,f,f,f,o,k
j,b,i,l,f,g,g,g,n,o,i,k,b,k,e,b,n,i,k,h,c,e,m,j,i,j,d,n,j,d,h,k,e,e,k,l,n,b,g,j,l,d,n,e,g,k,f,m,d,j
c,d,d,h,c,h,b,o,m,a,d,m,i,h,m,g,b,m,h,d,k,o,l,b,f,l,j,d,i,n,d,d,e,c,d,d,e,c,i,e,c,e,l,m,n,b,b,k,f,o
h,a,j,o,l,c,o,i,j,i,c,m,f,k,f,m,j,e,k,n,b,b,j,m,h,a,b,n,e,l,a,f,o,n,k,a,f,n,b,h,m,c,c,b,e,j,c,l,n,i
g,f,l,j,m,o,l,d,o,f,e,b,j,k,n,a,c,d,o,k,e,n,n,l,n,e,k,e,j,c,c,n,m,d,a,c,c,a,m,n,e,f,j,k,g,m,o,c,m,l
o,g,m,c,a,o,f,n,j,f,k,f,i,e,o,d,k,m,j,m,n,g,i,c,l,e,g,e,c,m,a,a,i,k,j,o,l,g,m,k,l,e,k,k,l,f,g,h,m,f
a,h,o,i,j,o,l,d,f,a,l,b,g,k,g,j,i,o,j,h,f,o,b,a,c,n,m,k,o,k,g,l,f,e,l,c,n,g,i,g,k,k,g,e,a,o,k,n,i,l
a,k,o,b,g,n,o,n,i,a,k,g,b,o,n,j,e,j,n,a,g,b,k,b,d,m,b,j,a,e,a,f,k,f,k,a,b,o,h,k,e,i,d,l,c,j,f,k,k,e
k,d,c,k,d,f,l,n,e,j,h,g,d,n,n,f,n,f,d,f,m,g,g,o,l,k,f,j,m,m,i,n,e,c,b,k,c,k,e,d,h,a,k,g,j,k,c,k,l,m
h,l,f,b,l,h,k,b,m,k,n,c,f,j,f,d,h,e,e,m,l,j,j,n,c,d,n,l,l,h,i,d,b,g,g,h,e,j,e,h,j,j,d,f,a,o,c,d,a,b
f,d,h,g,b,n,a,e,g,k,a,n,i,b,k,b,l,h,h,g,h,c,f,i,j,m,b,e,e,i,e,h,a,e,e,m,c,a,g,f,g,i,n,d,c,a,h,e,b,h
n,m,k,k,o,e,l,k,c,h,o,c,h,n,o,g,b,g,f,m,d,i,n,c,k,d,g,i,j,o,b,f,g,h,b,k,l,b,d,g,o,o,a,d,g,n,l,d,f,h
e,o,n,m,a,l,m,l,h,d,c,g,i,f,j,b,n,a,k,c,i,o,i,k,c,e,a,a,n,m,g,d,g,o,d,h,b,g,c,c,a,b,k,f,b,o,c,i,h,m
d,g,j,g,e,f,e,k,o,o,c,j,m,a,j,d,k,i,b,e,f,g,c,k,n,c,i,l,j,b,g,h,e,d,f,j,c,o,o,i,e,c,m,i,k,b,f,h,m,e
h,g,d,g,i,c,m,f,g,o,h,f,i,k,l,d,m,j,m,j,f,b,h,l,i,a,n,c,b,b,m,o,j,n,a,i,l,o,e,k,g,b,d,k,o,g,j,n,m,n
f,d,h,g,b,a,o,b,a,g,e,c,a,k,a,f,b,a,l,e,g,a,h,n,h,e,h,n,k,o,g,n,e,m,k,a,f,m,d,o,l,i,n,m,l,c,o,e,m,k
j,n,f,m,g,a,e,l,i,e,h,b,o,k,m,f,o,e,h,m,h,m,f,m,d,c,e,m,a,f,g,g,m,j,h,h,n,g,b,o,e,l,e,l,k,n,j,i,b,g
h,b,d,h,a,m,a,o,g,b,l,f,m,e,n,c,m,g,d,b,e,h,b,d,k,a,g,j,m,b,h,e,j,i,f,d,b,c,j,f,b,g,k,n,g,j,g,a,f,m
k,g,c,m,e,o,e,g,m,e,a,i,k,l,j,n,o,l,j,j,n,f,m,f,k,b,m,c,f,a,l,o,h,n,j,j,c,b,h,b,b,j,a,b,h,i,o,o,a,j
b,a,e,g,d,b,b,h,l,d,a,j,d,o,i,d,k,f,d,a,e,h,a,f,i,j,j,l,f,h,h,m,l,m,c,b,f,n,a,k,d,f,a,k,c,m,k,g,c,o
o,c,m,l,i,b,h,c,n,i,a,f,a,f,e,i,h,h,i,c,b,e,d,j,m,d,j,d,n,o,o,l,i,m,k,m,c,a,h,e,d,e,n,d,e,g,o,n,c,m
o,o,h,o,m,j,o,f,e,m,o,m,d,n,o,b,m,h,k,g,h,b,e,c,o,b,f,j,k,e,d,d,j,f,m,f,m,i,a,l,m,d,n,k,c,l,c,i,k,i
l,l,j,f,e,e,o,e,d,a,d,f,j,a,c,d,e,f,n,d,e,m,i,o,e,b,m,k,e,c,k,c,a,n,d,m,g,b,e,c,o,n,n,l,o,l,j,d,l,m
a,i,g,b,f,d,d,o,n,h,n,h,i,j,k,g,b,m,d,m,o,b,e,n,l,j,o,g,l,d,m,l,d,k,b,n,b,j,k,n,o,j,b,j,g,f,b,l,c,n
b,n,n,e,c,e,f,e,o,l,a,j,b,g,f,i,c,h,n,c,b,o,j,j,d,i,c,b,i,b,f,o,f,n,i,o,g,j,b,i,l,b,k,m,l,h,n,b,b,k
e,e,k,l,a,e,i,k,d,h,m,f,b,h,c,f,m,j,h,l,g,o,d,d,m,m,i,b,c,a,g,g,j,g,k,e,h,m,n,m,l,k,k,o,e,j,e,e,f,l
o,e,h,n,f,i,b,l,g,n,g,f,g,h,i,m,g,m,n,j,h,m,j,j,d,e,j,d,j,k,b,j,c,k,f,d,h,m,k,i,o,b,o,o,l,i,b,k,h,o
n,d,d,i,d,c,m,g,k,c,m,b,f,g,i,h,l,g,d,l,f,d,b,a,d,l,g,h,e,f,f,m,n,m,e,o,d,k,d,l,o,d,e,e,o,m,i,a,o,m
l,n,m,i,d,b,a,k,f,a,f,g,i,o,k,a,j,m,c,b,n,g,c,e,j,c,j,i,f,g,h,k,i,e,e,a,n,b,m,n,e,e,h,h,o,b,m,h,c,f
h,c,n,b,b,m,f,l,k,l,n,a,e,c,f,l,j,b,k,o,m,h,i,c,j,k,o,a,l,o,k,b,l,n,b,c,k,b,b,g,i,m,f,j,f,o,n,l,o,h
d,a,j,j,b,h,j,j,g,a,d,d,f,j,o,n,d,d,g,j,n,k,h,h,m,i,b,j,k,c,m,i,c,e,k,h,d,l,i,a,f,d,d,g,a,c,c,n,e,l
m,m,f,n,g,j,n,l,b,l,g,i,d,b,a,d,k,f,o,e,g,l,i,h,d,a,e,e,c,h,g,b,a,a,c,d,e,f,h,b,b,d,e,c,h,n,e,f,e,m
h,m,f,o,n,c,f,b,n,i,f,j,c,i,f,h,d,a,o,i,n,d,e,c,b,h,c,l,l,k,d,l,j,g,c,h,o,m,l,f,g,i,o,m,o,b,f,i,f,m
g,b,d,k,m,n,m,f,l,i,f,l,l,i,e,k,m,c,j,c,c,j,j,c,a,f,l,c,g,k,b,d,m,m,i,o,d,e,o,j,e,i,h,g,g,k,e,b,d,n
l,c,b,g,i,m,f,f,o,n,e,k,j,h,m,i,e,b,h,k,m,n,l,d,a,k,a,o,e,k,c,o,b,o,e,n,l,f,j,c,b,h,j,k,b,d,f,o,i,g
c,d,c,a,g,m,l,n,o,k,e,l,d,a,h,k,d,a,g,f,d,e,h,m,k,g,l,a,m,c,e,l,n,a,o,i,f,n,b,c,n,b,k,c,d,c,e,e,g,j
h,k,d,c,j,j,f,d,l,k,k,h,d,d,j,l,k,f,n,h,o,e,f,k,n,n,o,g,j,b,o,c,g,l,g,j,e,m,k,d,e,f,e,l,b,k,i,d,c,a
a,i,m,j,l,e,m,j,m,h,i,e,m,f,m,c,a,b,h,o,j,h,m,k,g,m,e,o,f,n,a,b,g,n,d,m,k,k,j,o,m,k,c,i,h,c,m,i,h,o
j,h,b,i,a,m,i,g,k,n,o,g,l,g,e,d,e,n,b,n,f,j,e,f,c,o,n,n,a,h,n,i,h,f,b,a,a,a,d,j,i,k,i,i,a,e,a,b,l,h
b,f,o,a,a,b,g,d,b,g,c,c,d,i,i,k,b,k,b,i,l,i,e,j,e,f,e,d,k,d,j,l,a,a,l,n,m,h,l,j,d,c,k,d,l,k,m,g,c,g
g,j,a,n,m,a,c,o,e,b,f,f,b,b,a,o,j,f,c,n,g,f,c,g,n,e,o,d,m,l,n,l,k,e,a,c,l,o,c,j,a,j,f,e,l,b,b,g,f,o
h,a,l,n,c,b,h,e,f,l,a,g,o,l,h,k,f,g,d,a,n,l,i,k,b,i,e,f,b,i,a,g,j,d,f,e,o,e,l,d,f,l,m,i,m,i,m,c,e,h
k,j,f,l,e,m,o,m,j,h,a,g,d,m,h,f,a,k,b,l,d,m,h,d,k,l,n,j,g,j,e,l,o,i,i,f,j,j,a,f,o,o,i,g,g,i,d,d,f,i
l,c,m,a,d,g,a,n,a,c,e,f,c,f,o,i,o,a,i,c,o,i,c,b,e,b,j,a,a,e,b,b,l,c,i,k,d,a,k,l,e,k,a,i,g,b,j,a,n,h
a,n,e,d,b,f,n,j,j,k,k,k,c,c,a,d,g,l,b,f,i,j,g,o,f,k,o,m,k,c,l,h,o,j,b,h,l,k,f,m,e,k,o,k,k,i,b,i,m,l
b,f,e,e,g,f,g,d,b,n,g,h,i,c,g,l,f,a,d,l,g,g,l,n,l,l,f,a,d,j,j,h,e,b,c,k,f,o,i,c,b,c,o,k,l,i,n,i,c,a
l,c,k,i,j,i,g,h,i,n,a,m,c,m,e,j,k,a,b,b,c,m,n,d,m,o,o,k,i,d,g,f,a,l,a,o,b,n,j,g,c,b,g,f,n,d,c,e,b,g
i,a,f,g,c,l,o,d,i,d,i,c,c,l,l,h,b,m,n,g,c,n,d,d,e,a,c,f,n,m,f,h,j,g,o,l,m,e,n,k,g,f,g,m,l,h,f,e,g,f
h,b,n,h,i,g,f,m,l,d,j,j,h,h,c,l,a,k,b,j,o,c,g,f,k,o,f,m,e,o,i,h,g,o,i,i,g,f,j,f,c,o,h,m,l,i,l,k,b,d
n,j,n,n,n,h,k,j,m,g,h,n,a,m,o,a,f,d,g,c,n,k,d,e,g,g,a,i,j,n,o,i,f,o,c,d,l,a,e,l,g,h,e,n,j,c,o,k,e,i
i,f,j,g,a,a,l,j,d,j,n,l,n,e,m,n,h,a,a,a,j,k,f,b,e,n,i,j,f,m,b,h,h,m,g,f,n,g,a,e,g,a,e,l,i,e,k,d,c,n
m,n,c,d,b,n,h,c,l,j,o,m,h,g,k,j,l,f,a,n,j,a,i,i,n,c,c,d,i,n,g,k,k,d,c,i,n,o,k,a,j,j,c,m,j,k,m,i,b,l
l,e,h,b,i,o,g,m,a,k,k,d,b,c,i,l,o,o,h,o,l,g,i,f,a,d,g,l,c,l,h,e,o,b,a,a,h,j,g,n,f,c,g,i,g,d,m,c,m,b
j,l,b,h,i,g,b,d,f,a,e,n,m,e,d,c,b,j,m,a,k,l,j,d,h,c,l,a,g,j,m,k,k,c,g,e,h,e,e,b,l,f,d,b,d,f,n,o,e,f
n,c,d,l,e,c,h,j,o,f,d,d,c,j,d,g,g,e,e,o,n,f,d,l,l,o,d,l,b,e,h,b,b,l,e,f,f,o,o,l,l,a,a,d,m,a,k,a,m,m
k,c,e,f,i,l,d,f,m,d,h,o,f,i,k,c,j,d,b,b,k,k,c,c,l,b,m,h,m,n,h,m,a,i,k,n,g,o,n,m,d,l,j,b,i,l,m,n,l,d
k,k,j,e,a,o,c,f,k,b,m,f,k,h,b,e,h,f,o,c,l,m,f,j,b,m,l,i,l,e,n,a,f,o,j,e,g,d,d,l,h,f,i,h,l,h,h,f,m,f
d,i,g,c,l,i,h,o,m,l,m,f,f,l,c,m,m,e,g,f,a,d,c,f,n,a,m,g,h,h,l,f,c,g,a,o,e,i,n,k,d,b,c,c,i,o,j,l,l,f
a,g,a,d,f,i,e,k,g,n,c,l,d,m,d,o,l,f,f,j,h,l,m,o,f,l,k,m,j,c,f,j,g,n,l,d,l,e,g,g,f,e,o,n,n,a,a,d,g,c
h,h,i,b,n,f,a,c,h,c,h,b,d,h,i,d,i,n,b,c,e,d,g,b,n,i,b,b,f,i,f,k,d,f,l,j,d,g,c,m,m,m,d,k,f,o,o,g,c,d
e,j,h,b,k,j,i,h,l,k,m,c,m,e,n,g,o,g,c,l,h,f,b,m,c,f,k,i,k,c,o,l,a,i,l,o,j,l,i,h,b,m,b,d,m,b,j,i,c,o
h,i,k,n,h,k,b,i,g,f,e,n,e,h,c,b,h,h,j,k,b,l,m,f,d,e,g,h,k,o,j,b,m,n,m,i,l,j,d,o,f,e,h,n,e,h,n,l,k,d
i,e,c,o,f,a,i,f,c,f,f,i,b,l,d,f,f,h,k,l,c,m,m,e,i,g,b,a,l,o,f,c,f,d,b,n,d,n,n,d,n,n,f,m,b,d,m,m,f,k
b,f,b,f,i,b,o,a,a,j,l,k,m,k,f,e,k,m,l,h,o,j,h,b,d,c,m,g,j,j,d,a,n,g,l,d,d,o,j,a,g,h,e,f,o,e,j,a,b,o
m,g,f,b,k,j,i,i,g,k,a,n,e,n,d,e,k,j,e,a,g,c,a,e,f,b,m,k,n,m,l,g,o,o,o,e,e,b,j,a,l,m,c,b,f,d,m,n,j,i
g,g,o,h,d,l,c,h,b,c,b,i,b,h,f,d,n,a,g,e,o,g,k,b,m,h,c,j,k,n,h,d,i,b,i,n,m,g,m,m,m,b,a,e,d,o,j,h,c,a
b,i,n,c,b,c,k,d,h,b,j,e,j,d,f,d,k,m,a,b,h,e,a,h,k,d,i,l,m,c,d,g,d,j,d,o,o,i,g,d,o,g,k,o,h,o,k,c,l,a
e,i,l,m,d,h,h,j,a,b,g,n,c,c,b,e,f,e,a,e,a,d,e,e,i,i,h,k,a,m,b,o,a,g,m,j,b,b,l,n,f,j,n,j,e,h,d,d,o,m
n,n,c,h,l,c,h,j,n,f,h,j,i,h,m,j,m,j,g,f,e,j,a,d,c,c,a,o,k,b,e,k,m,i,l,i,j,f,c,n,b,n,d,l,k,g,k,k,n,e
f,j,m,d,c,m,j,k,m,f,l,o,g,l,b,n,n,d,l,l,n,e,h,k,k,d,h,g,c,c,e,m,k,j,b,e,e,d,i,j,l,f,e,e,m,a,e,b,e,o
l,a,a,i,f,h,c,l,j,e,g,i,c,j,c,h,g,g,d,j,f,o,m,j,a,k,n,n,i,d,m,m,o,f,b,c,g,e,h,b,o,e,b,l,a,l,f,c,i,m
o,d,n,m,j,f,o,f,f,n,o,f,b,h,i,o,g,n,j,j,a,o,i,a,a,d,i,l,g,l,f,m,a,o,i,h,e,g,i,a,h,f,a,f,f,l,n,n,a,j
c,c,b,l,g,l,n,f,i,a,b,l,c,h,e,k,d,c,f,a,a,j,c,b,l,b,e,c,l,k,o,d,n,j,f,i,g,o,c,d,k,f,j,l,a,b,h,k,h,m
n,m,h,d,c,j,l,j,o,i,m,a,d,m,o,l,k,k,g,m,f,f,b,m,e,n,g,k,k,c,f,m,k,n,e,k,c,e,a,g,o,a,h,c,n,g,l,a,g,l
l,f,c,a,e,e,b,g,k,m,m,o,a,c,j,h,e,o,a,l,m,j,g,c,h,c,d,m,k,n,o,k,g,d,n,h,g,g,k,c,j,l,k,l,h,i,h,a,f,b
i,l,k,j,l,d,n,g,k,e,g,c,e,k,d,j,i,d,g,f,l,g,n,b,c,i,g,k,g,g,d,j,n,j,o,o,c,n,b,j,n,o,n,f,b,l,l,j,n,m
e,c,h,e,d,m,m,j,l,o,b,i,a,f,d,c,i,a,m,h,e,o,a,l,j,n,b,d,d,k,k,f,m,g,o,m,k,j,g,k,d,b,k,j,a,d,h,m,h,k
c,j,a,d,b,f,n,b,f,k,e,c,c,g,i,h,a,o,f,g,d,n,j,b,n,k,c,k,m,d,b,f,m,i,k,f,g,m,n,a,n,j,i,m,n,e,h,h,f,a
a,g,e,n,o,n,m,o,g,k,l,c,d,o,e,b,m,l,k,j,k,d,i,g,k,e,l,k,k,m,k,e,a,l,f,m,c,g,c,i,d,j,i,o,o,g,i,l,g,g
n,l,b,k,k,b,l,a,j,e,g,c,h,l,f,d,c,c,j,h,a,n,j,l,l,l,l,h,h,b,e,k,l,m,g,k,c,o,n,i,o,l,g,n,b,l,e,k,n,j
