var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
r,i,e,l,q,k,h,g,t,b,q,f,a,j,h,c,m,a,d,i,e,n,r,b,a,c,f,f,c,q,n,m,g,b,e,d,s,f,f,m,s,c,n,c,o,i,l,b,b,a
k,m,k,n,o,e,c,n,t,r,s,s,i,o,l,m,q,s,t,j,e,c,d,n,h,d,e,b,o,d,s,s,b,d,b,a,a,p,c,i,h,h,l,a,g,r,j,c,e,k
a,p,o,s,i,m,j,r,t,m,s,l,t,c,m,n,n,t,m,b,g,f,e,l,c,n,q,h,r,b,l,j,b,j,r,c,h,c,g,t,n,h,f,s,q,c,t,f,n,l
i,o,m,i,d,p,j,o,a,c,a,p,j,i,h,c,f,e,h,k,a,k,l,n,i,e,q,g,q,m,t,h,n,c,l,j,t,m,h,b,t,k,c,g,r,j,s,l,r,j
g,g,l,j,k,k,k,l,d,h,d,k,e,b,f,j,e,o,j,e,q,h,d,b,k,o,b,e,o,f,i,m,m,r,l,g,l,b,h,b,q,o,f,j,o,p,d,s,i,c
m,k,g,l,e,d,l,b,j,s,l,p,d,b,o,m,e,m,n,b,i,n,i,d,t,s,q,m,a,b,p,p,d,n,a,f,e,j,q,q,g,h,l,e,j,k,b,g,e,f
p,k,p,r,l,c,f,j,l,t,a,s,a,f,q,d,d,d,n,o,i,a,k,p,i,j,i,q,c,r,c,h,p,k,b,l,o,a,m,t,s,r,g,d,f,e,l,o,p,q
d,m,o,f,l,a,e,p,h,t,l,l,n,a,n,p,g,l,j,n,k,i,h,d,r,o,n,c,o,o,q,k,r,g,t,m,a,f,g,s,d,h,m,q,t,t,m,g,i,m
o,m,t,l,g,h,i,n,i,m,g,t,s,d,m,c,g,d,q,i,n,q,c,e,d,j,k,t,g,g,k,b,a,p,o,i,m,m,f,p,b,a,c,n,t,h,n,h,n,a
q,t,a,q,l,n,t,k,q,l,h,p,f,j,a,f,n,m,k,f,a,o,t,j,q,s,l,l,g,d,n,e,o,l,g,b,a,t,h,a,a,k,k,d,b,q,s,o,c,m
e,s,o,t,e,l,o,s,h,f,c,b,g,o,r,j,c,c,k,s,b,r,k,l,c,g,b,a,h,t,j,f,d,q,m,m,b,c,f,d,d,o,g,o,b,q,n,j,r,i
k,d,k,p,p,l,t,g,n,h,n,g,i,f,t,l,q,d,a,q,o,d,q,i,c,p,h,b,c,a,r,t,q,h,i,j,p,o,l,o,q,m,i,d,c,i,g,g,l,h
q,r,j,r,g,m,o,h,r,n,c,i,a,d,p,a,k,t,l,j,q,n,p,c,k,h,j,d,r,i,j,f,c,a,d,a,n,a,q,i,k,p,a,e,s,n,g,c,g,p
a,a,r,g,q,e,g,d,j,n,b,q,t,k,a,i,g,m,a,b,j,m,s,r,a,g,g,g,e,n,m,k,b,t,i,n,q,r,r,g,d,n,a,d,e,a,j,h,j,e
g,j,l,j,f,o,f,q,j,d,i,m,k,n,k,k,e,f,n,q,s,q,l,o,g,e,s,d,p,b,t,d,n,s,h,n,b,i,a,n,j,a,b,c,n,o,q,f,l,j
j,p,s,f,f,d,p,p,i,o,p,d,o,d,j,a,r,j,o,t,l,j,e,s,n,a,a,n,m,a,q,m,l,e,q,d,m,o,j,j,t,f,r,a,b,b,j,p,c,k
h,d,i,k,i,j,s,r,k,o,p,h,f,t,r,j,i,m,r,l,c,a,g,d,e,t,q,b,g,d,a,m,l,g,a,j,f,q,a,f,f,g,n,p,k,i,g,b,m,o
o,s,q,d,t,j,q,f,p,n,r,k,f,m,a,e,a,m,h,s,m,i,a,j,b,n,h,a,b,h,d,k,c,b,p,e,p,b,b,n,t,h,o,d,l,i,o,q,c,p
o,c,l,k,d,d,g,d,t,s,s,j,d,s,t,c,p,q,c,q,q,d,d,m,g,c,j,j,k,b,n,e,q,k,o,l,o,h,g,g,o,n,i,t,k,j,g,j,e,s
g,n,c,j,r,b,k,k,i,j,s,s,g,f,k,i,l,l,i,d,l,e,i,h,t,o,c,d,e,c,r,p,h,c,e,r,f,r,j,k,o,s,g,k,o,m,r,o,f,a
n,q,t,n,k,s,g,l,r,d,t,i,q,e,e,n,g,d,k,f,i,n,b,t,g,m,b,f,c,r,g,m,f,h,b,m,b,g,s,q,m,a,q,c,n,o,i,p,h,d
k,e,d,t,h,l,d,f,l,b,n,j,m,k,h,h,s,j,k,r,e,c,f,a,e,b,r,h,b,r,a,c,t,n,a,s,s,k,s,c,m,k,o,i,k,c,m,k,i,k
t,q,t,r,e,e,p,q,t,a,i,b,l,h,e,a,r,t,g,s,t,a,t,l,l,l,i,p,i,n,m,i,c,d,q,o,o,b,q,q,l,s,r,p,d,g,t,c,i,e
h,r,q,n,n,g,j,i,c,c,i,l,g,n,d,d,g,t,h,o,s,m,t,r,m,d,m,o,c,j,s,q,l,e,r,b,g,b,o,r,e,a,l,j,f,i,g,a,a,l
d,g,g,s,q,q,a,m,g,k,h,i,e,g,e,r,n,k,l,b,q,p,m,j,i,j,b,r,r,i,s,o,j,q,p,k,c,p,r,i,j,a,d,r,n,r,o,o,c,r
d,m,p,g,p,q,l,h,k,k,p,b,i,j,c,j,m,l,e,t,d,m,h,i,e,p,e,l,k,f,f,j,s,g,m,b,p,e,r,k,f,o,e,k,p,p,h,o,b,t
h,e,e,n,i,m,h,m,r,n,i,k,b,b,i,b,d,g,o,c,c,k,q,m,c,d,f,o,l,t,c,t,i,e,d,b,c,f,c,a,d,p,h,n,g,p,p,l,g,e
b,h,c,q,i,e,l,g,s,k,m,r,f,i,e,o,j,a,d,h,e,m,c,q,s,n,e,a,h,n,o,n,i,q,p,p,g,o,e,d,s,h,n,n,l,c,o,s,j,c
g,m,c,c,a,t,m,g,c,f,n,h,f,r,d,r,q,j,s,m,k,i,r,c,r,p,s,n,n,a,j,e,k,n,e,s,a,k,a,n,r,c,s,c,n,h,s,g,c,g
t,m,p,s,g,o,d,k,t,d,l,p,m,m,d,c,o,r,b,f,h,d,d,i,p,g,o,q,l,r,f,d,f,a,h,f,r,r,e,r,r,n,q,k,p,d,g,i,b,r
q,c,e,o,g,c,j,c,s,n,r,k,m,t,l,h,o,a,d,c,n,j,o,l,k,b,t,c,d,f,j,h,p,t,g,b,n,m,s,n,l,r,m,t,a,a,t,r,k,e
q,n,k,p,s,c,e,s,h,p,n,g,m,k,s,p,h,l,j,h,m,f,c,q,c,e,h,r,f,l,d,q,p,j,m,n,l,b,g,a,g,t,k,h,e,q,e,d,b,r
e,q,g,p,g,r,c,t,j,l,e,p,l,i,b,j,b,p,j,j,k,m,k,a,p,l,h,r,n,j,g,m,n,q,s,i,j,r,t,q,g,t,q,d,m,c,d,p,j,j
j,e,b,a,m,s,a,o,l,g,k,m,p,i,e,k,h,f,m,l,b,r,m,q,k,k,r,i,j,b,a,a,h,e,s,m,j,s,j,i,q,e,a,r,m,m,h,r,b,h
t,r,q,k,r,i,h,p,k,r,e,h,f,p,r,r,k,p,t,c,n,a,p,j,t,g,g,a,i,s,j,n,f,a,b,h,p,r,i,c,l,o,j,l,r,h,s,c,b,c
b,p,n,e,m,i,q,t,l,d,m,s,h,i,k,o,d,p,a,d,a,i,r,s,h,i,t,e,b,n,s,s,r,j,l,t,h,t,r,d,o,p,e,f,i,r,j,p,d,i
n,n,q,e,q,k,d,r,k,a,d,e,q,r,i,n,t,s,k,r,n,b,a,b,m,t,i,g,n,e,i,t,j,r,g,l,p,s,o,s,m,s,i,e,t,a,r,b,m,d
b,a,k,i,p,j,t,q,n,t,f,o,s,h,m,c,t,k,l,g,k,i,g,m,i,e,k,r,t,r,r,r,k,b,d,f,h,l,q,m,n,g,b,t,a,o,t,n,e,s
r,r,m,n,t,b,c,d,g,m,b,e,h,e,n,d,o,q,k,m,i,b,o,a,o,a,l,f,o,o,k,s,o,d,f,e,b,s,m,q,a,s,g,g,b,r,t,m,b,c
g,s,c,c,m,f,e,q,a,l,i,s,j,r,b,k,c,t,t,h,t,l,e,m,q,l,j,k,p,a,c,o,a,h,l,n,s,k,e,j,n,d,j,i,a,i,b,i,b,m
f,j,i,b,e,n,c,q,e,b,l,i,e,n,m,k,d,s,t,a,d,t,o,s,h,s,f,t,q,f,n,d,k,p,k,i,t,a,h,g,s,g,j,g,i,k,s,n,n,f
k,s,f,s,j,n,c,h,e,p,t,o,p,j,g,e,b,q,j,p,d,c,f,k,i,n,d,s,a,e,r,j,g,o,s,e,o,l,p,l,p,e,k,t,t,f,t,j,b,m
s,r,e,o,b,m,m,p,q,t,s,l,l,i,c,q,m,c,g,r,s,b,k,d,e,f,g,k,e,b,a,h,f,b,f,e,e,s,o,c,e,d,p,p,r,s,b,l,m,f
o,k,p,a,j,o,c,f,d,s,q,o,k,o,g,t,l,o,p,m,a,l,q,l,l,k,l,b,q,l,j,o,s,s,d,k,n,g,p,p,f,p,h,k,s,n,c,b,l,a
s,i,h,i,r,g,m,q,t,r,j,l,a,j,h,b,r,j,i,g,p,o,p,t,d,d,s,a,b,p,r,q,r,a,d,l,f,h,l,j,h,p,g,e,a,m,t,b,s,s
m,g,i,k,t,b,p,l,i,g,r,s,i,m,j,c,o,q,k,s,e,c,c,q,r,f,f,g,o,l,k,c,i,h,k,d,i,j,h,f,f,m,q,i,b,m,l,d,l,h
j,t,p,c,a,k,q,e,l,c,l,s,e,i,k,f,s,q,s,s,h,m,f,l,e,d,f,g,t,f,q,h,p,f,k,l,m,c,p,f,q,b,f,s,m,t,f,j,r,j
k,r,f,r,j,l,r,e,c,q,c,q,r,b,b,m,e,f,n,n,b,q,n,n,m,r,h,e,a,p,n,b,e,s,j,c,k,r,b,k,a,l,t,k,p,k,h,c,a,l
d,t,t,h,c,h,l,f,o,n,f,e,o,s,k,a,a,c,a,o,p,q,l,s,c,t,i,h,n,s,t,o,p,g,b,c,r,s,e,c,f,j,k,a,m,l,n,s,c,p
c,n,m,c,s,a,p,c,s,b,r,q,n,i,d,k,h,n,d,j,t,i,i,b,j,p,j,a,f,p,s,b,o,t,r,d,e,k,h,a,n,a,i,m,q,d,l,p,t,r
b,f,i,l,q,l,l,b,g,j,p,l,s,s,j,p,i,i,k,m,j,f,g,d,a,s,t,b,l,m,l,g,r,s,j,s,g,i,f,i,g,f,k,c,p,a,j,g,s,d
c,k,p,d,p,h,m,t,q,p,l,s,f,k,i,c,d,l,j,q,d,p,n,r,f,l,r,l,l,r,p,b,i,g,j,e,m,t,c,p,b,r,q,c,a,a,q,e,o,q
i,r,r,l,n,b,c,k,c,s,e,b,t,n,j,e,d,q,o,n,i,e,o,d,t,p,j,s,q,t,n,i,d,j,i,s,k,b,r,r,m,r,r,k,o,i,m,o,f,b
f,i,e,g,g,p,t,j,o,k,o,d,o,s,g,o,r,k,e,m,j,q,p,e,d,a,q,a,c,a,b,j,e,r,r,l,t,f,q,s,d,m,t,t,s,e,q,t,p,n
r,q,p,c,r,s,s,h,h,m,g,d,n,m,k,i,g,a,n,t,h,e,g,q,m,b,e,q,a,r,o,k,k,a,p,r,a,g,n,q,l,a,p,c,i,f,p,i,g,p
r,i,g,d,a,p,j,j,t,o,g,j,o,c,f,k,b,b,r,k,i,s,l,c,b,f,p,t,e,f,q,c,s,r,l,a,p,b,g,s,k,b,d,i,q,l,j,h,f,p
o,g,j,c,j,c,d,s,b,k,g,a,b,r,g,s,f,i,f,r,a,g,f,a,t,s,s,i,f,m,q,r,m,r,b,n,f,t,l,d,b,m,m,e,b,c,j,f,a,n
b,c,t,q,h,r,a,a,c,b,i,e,j,j,g,s,a,i,c,t,e,o,l,k,a,t,b,q,o,g,q,q,c,d,p,g,l,j,l,o,d,t,a,g,q,i,j,f,n,s
t,s,t,n,d,k,m,g,s,b,q,f,j,t,g,h,b,b,j,t,r,n,n,e,q,r,f,r,l,d,o,k,k,h,e,c,t,d,m,p,g,l,n,i,q,g,n,q,s,n
g,h,s,b,r,f,k,h,k,g,f,g,l,p,d,j,b,a,q,h,d,h,a,t,f,s,a,i,s,s,s,d,b,l,n,p,m,m,t,b,g,a,h,d,n,h,j,b,p,c
o,t,s,c,f,p,r,l,r,n,q,k,p,b,o,f,h,l,i,d,a,c,j,k,q,i,h,l,e,f,f,s,j,o,o,f,h,n,d,t,d,b,s,b,t,i,a,i,t,m
h,l,h,s,j,k,q,j,c,o,o,l,e,l,o,s,c,c,d,a,p,k,t,t,m,m,s,l,d,o,q,t,j,k,d,q,n,d,f,e,i,p,b,e,g,i,e,k,m,o
l,s,d,q,r,i,r,m,m,j,g,k,e,o,e,l,t,a,l,f,e,l,h,c,g,k,q,t,m,d,c,s,a,r,s,b,f,r,r,g,e,q,s,l,m,m,l,m,j,e
t,g,f,c,c,l,a,l,q,r,m,t,s,n,t,o,p,m,n,m,h,b,d,j,c,s,r,i,s,o,c,h,j,h,i,n,l,s,l,h,t,m,f,n,g,b,m,a,e,b
s,e,q,m,f,c,p,r,e,g,n,c,l,m,h,e,q,t,s,j,p,g,j,o,s,i,r,f,a,p,m,g,d,h,h,m,j,l,t,r,p,p,o,c,b,t,e,e,g,r
r,g,n,h,j,f,p,j,n,n,n,g,q,a,c,t,r,o,b,b,p,l,m,o,b,j,l,c,d,a,n,j,o,a,f,j,h,r,t,p,k,s,i,m,n,t,e,l,l,r
m,r,r,b,t,n,a,d,o,d,l,a,c,b,g,i,p,d,a,g,p,q,n,n,d,b,l,j,i,c,n,d,h,c,t,q,p,k,e,q,b,n,s,i,h,t,o,k,a,t
s,m,r,n,s,m,i,p,d,i,s,d,f,k,r,s,n,o,i,i,o,g,o,p,p,b,l,s,s,h,m,n,k,c,s,m,p,l,p,s,k,k,d,c,t,k,p,m,l,k
e,s,r,a,n,m,c,m,b,i,b,d,h,k,k,c,a,i,q,d,e,t,h,k,b,i,n,m,a,m,o,p,q,g,t,i,f,f,c,s,p,s,q,p,s,c,t,f,t,e
r,c,l,g,o,j,r,a,g,t,d,i,b,r,t,s,d,t,e,q,b,o,b,c,o,a,j,t,p,b,n,b,d,h,i,l,p,m,o,f,f,m,t,c,r,k,g,d,t,p
d,s,j,f,d,d,r,k,b,n,l,b,e,q,p,e,k,m,n,t,g,m,b,e,m,a,r,o,s,h,l,b,a,s,n,n,a,n,d,b,f,i,c,n,n,f,r,r,o,m
r,p,b,p,s,n,s,k,k,q,o,n,a,b,n,p,j,p,j,c,n,e,s,k,b,h,r,d,e,d,d,b,l,t,n,s,f,a,a,m,g,p,k,d,g,s,b,s,e,f
e,f,f,n,t,o,h,g,r,s,n,t,s,g,f,p,g,t,k,l,f,l,s,e,e,b,d,b,o,n,i,d,t,b,s,k,i,h,a,m,m,i,n,n,h,g,h,l,k,d
h,p,f,q,g,l,o,n,d,k,o,p,n,g,a,r,d,d,k,b,n,f,o,f,g,g,o,m,n,q,r,l,k,c,r,k,m,f,p,j,m,q,l,q,q,r,c,c,d,g
b,q,m,q,h,g,c,f,f,b,t,q,i,j,q,l,c,c,k,c,s,j,p,h,j,f,c,k,b,g,r,e,k,l,i,o,d,h,o,n,o,j,d,l,m,o,b,c,o,f
a,n,o,f,f,k,m,n,d,f,i,f,s,e,b,m,j,m,a,f,l,g,r,m,m,h,m,e,a,k,c,n,k,m,s,k,s,a,d,p,c,a,p,g,h,l,j,m,a,j
d,c,r,k,b,h,m,r,f,g,q,s,g,b,g,t,m,l,j,e,i,k,s,m,c,g,p,a,p,s,s,q,q,s,j,o,i,e,h,r,t,l,r,d,j,r,r,p,i,p
a,n,g,q,p,g,e,g,a,s,o,e,f,i,k,q,g,i,k,a,e,m,b,i,j,s,b,d,k,h,m,l,m,q,t,p,n,k,f,s,s,m,e,a,l,k,q,o,h,n
k,h,l,p,a,a,n,h,o,i,g,e,n,m,c,a,j,n,q,r,c,t,o,r,h,h,q,q,i,t,b,a,f,r,l,s,d,o,o,q,n,g,q,d,h,i,h,n,e,l
t,s,m,s,q,b,e,f,d,o,d,j,t,j,f,q,d,p,o,t,m,g,n,b,h,f,g,e,g,j,f,h,o,s,f,o,a,l,n,h,c,o,i,t,t,r,g,o,a,q
n,c,i,b,a,l,s,k,r,o,r,m,r,r,d,a,n,g,s,a,j,s,d,l,f,k,d,q,o,d,t,c,a,t,k,h,a,h,o,n,h,c,r,s,a,b,i,d,g,t
j,o,k,h,n,h,o,e,j,e,s,g,a,r,j,c,a,n,h,b,i,c,r,c,k,l,h,a,k,g,q,l,n,r,a,b,t,c,n,q,l,l,f,r,d,t,g,q,h,a
n,l,g,d,b,m,i,t,q,p,f,d,b,i,o,m,r,t,t,t,m,d,l,t,d,r,r,k,s,s,a,i,m,t,d,l,t,t,h,t,n,m,b,f,h,g,g,p,q,n
f,d,k,q,k,j,j,r,l,s,j,n,g,c,q,b,d,n,k,o,c,t,o,t,q,r,g,a,o,m,a,b,k,i,o,k,q,e,k,s,s,c,q,n,c,o,k,d,j,d
f,d,c,t,o,p,a,m,j,o,f,s,o,a,f,n,q,n,o,g,h,q,n,p,e,l,q,q,d,m,g,r,p,r,c,s,m,d,d,c,p,b,r,n,r,p,d,k,l,m
o,r,c,g,c,n,s,b,b,j,q,n,j,f,i,c,a,m,a,p,o,o,t,n,k,e,l,h,a,a,i,f,n,r,r,b,e,r,e,a,h,s,q,a,i,q,l,p,k,c
k,k,a,p,b,k,n,r,b,o,b,q,d,m,a,k,l,d,e,i,g,o,n,e,g,s,o,h,c,e,q,p,d,i,a,d,m,l,t,a,p,t,n,j,g,s,g,g,i,a
g,r,a,d,j,l,r,n,j,g,a,b,m,h,t,l,l,b,n,e,p,j,n,k,n,l,h,r,j,g,m,b,p,p,k,m,n,t,m,a,k,h,m,n,o,m,a,k,f,t
o,q,f,j,s,o,j,c,s,o,t,f,l,o,g,s,q,d,r,f,s,i,i,m,o,g,s,f,o,b,p,q,h,l,j,r,m,b,m,m,a,k,d,i,m,c,p,f,i,t
c,e,n,t,f,h,q,e,s,h,q,i,q,d,n,j,m,e,i,t,p,n,p,n,b,b,g,b,h,e,m,r,f,k,l,r,g,e,d,k,a,g,t,f,i,q,l,m,d,e
d,m,r,b,i,m,a,g,e,e,o,o,c,k,p,t,t,g,b,i,k,a,b,f,i,o,f,t,o,j,g,a,p,e,t,q,e,i,d,s,l,h,s,i,n,j,m,k,k,k
i,i,m,d,h,l,e,c,a,g,l,f,b,b,d,i,n,o,t,m,l,o,c,j,e,l,j,q,n,k,d,r,i,o,c,d,o,l,p,p,b,b,o,s,f,t,e,m,e,o
l,i,h,b,n,l,e,f,a,g,k,e,p,l,g,q,m,g,l,n,s,d,l,a,i,t,t,k,e,b,o,h,b,p,f,k,j,l,e,m,h,d,t,g,r,m,e,d,p,n
g,q,f,s,h,h,o,r,m,t,k,d,n,n,h,l,i,d,l,q,p,p,d,g,d,d,a,j,p,l,l,d,r,m,c,o,f,l,c,s,c,g,a,e,i,k,n,c,p,d
t,d,n,i,l,c,a,j,l,q,c,p,m,a,c,l,n,t,g,i,p,q,t,p,n,f,q,i,a,o,i,f,d,q,t,c,l,d,m,f,r,j,f,q,n,e,i,l,q,g
p,k,e,q,s,t,a,k,h,t,d,n,g,k,r,i,h,l,c,k,i,p,e,r,c,t,f,j,t,p,f,d,q,s,q,s,c,t,t,q,h,b,l,a,q,e,d,i,l,b
e,j,c,n,a,e,i,d,t,o,n,t,e,f,h,f,g,n,e,j,q,i,j,f,a,d,i,s,c,c,h,g,r,s,e,t,o,f,k,i,o,a,a,b,s,a,q,c,i,i
s,s,q,f,q,k,e,l,a,a,e,m,r,m,e,i,n,n,r,g,t,j,d,t,b,k,d,b,m,m,d,s,e,m,l,b,i,m,d,e,s,a,f,g,b,p,s,f,b,m
j,n,p,h,j,i,s,s,e,o,m,b,g,e,l,f,i,b,h,a,f,h,d,j,h,h,a,q,o,s,c,m,o,n,n,p,p,d,b,j,l,e,h,p,c,k,k,e,p,j
c,e,l,t,k,t,j,e,r,h,d,l,n,l,q,j,i,k,o,h,b,b,i,b,b,t,n,k,b,s,k,l,o,n,e,i,c,g,s,n,f,k,n,n,b,i,f,o,m,n
n,q,a,i,g,q,c,i,f,j,p,p,c,p,k,k,o,d,h,p,a,b,a,r,q,p,i,p,d,d,d,t,t,c,k,l,q,j,m,c,p,h,m,i,s,k,l,a,i,d
n,r,o,h,r,l,c,a,a,k,a,n,c,j,p,a,k,f,e,j,e,t,a,n,c,c,h,g,r,e,p,k,f,q,q,q,l,q,t,p,f,r,q,e,s,k,h,q,a,q
c,k,f,c,k,i,j,q,d,g,o,g,d,g,q,j,s,f,t,p,b,i,q,t,b,h,b,i,p,t,f,c,c,n,p,o,s,e,i,k,g,e,o,e,b,t,r,j,o,o
b,a,f,g,f,h,m,s,l,l,c,p,f,b,f,f,k,o,h,s,d,l,c,c,c,d,d,h,r,l,p,q,b,a,r,t,r,g,r,q,n,j,k,k,m,m,p,d,n,d
j,f,b,f,j,l,g,d,i,b,d,q,n,p,d,s,h,o,k,a,j,h,f,e,i,c,e,t,s,m,g,o,m,g,r,g,n,k,t,b,q,t,b,e,a,b,s,f,s,s
j,f,m,b,h,r,j,r,q,r,q,a,n,o,d,j,o,t,l,n,o,a,p,m,i,t,b,j,h,f,r,d,i,i,o,k,d,a,q,o,i,k,a,c,a,t,k,g,f,e
g,j,r,m,e,r,t,a,r,q,h,q,j,e,q,r,o,f,a,m,l,j,p,b,r,g,l,g,b,a,h,i,p,s,i,j,g,n,f,c,o,i,m,r,m,d,a,r,n,m
r,h,b,n,a,s,m,i,g,s,q,a,e,a,r,d,p,c,d,e,s,b,a,e,m,b,g,n,p,g,a,d,i,i,r,q,k,k,g,t,q,m,t,d,a,f,n,s,p,e
l,e,f,f,m,t,b,h,s,g,r,i,q,o,j,m,s,t,p,q,k,g,r,h,m,g,b,g,i,o,s,r,n,c,p,k,q,h,n,k,i,n,r,g,n,j,e,p,e,p
g,g,e,h,e,m,a,r,k,e,a,b,j,j,n,c,a,e,m,t,o,d,j,h,t,d,a,c,o,k,j,a,r,a,d,o,o,b,l,q,r,t,t,a,s,j,a,c,n,b
p,m,a,m,h,q,a,k,m,n,c,g,n,n,m,m,d,h,e,m,d,b,e,s,j,l,e,r,r,n,g,t,a,p,q,g,q,n,f,g,b,l,t,r,f,r,q,d,j,p
d,o,f,h,o,o,t,e,t,p,c,m,r,i,j,k,m,p,n,n,n,n,i,r,j,q,m,k,c,e,h,p,i,h,i,m,q,d,a,r,p,c,m,a,t,i,s,g,c,s
e,a,c,q,g,g,d,t,g,k,c,r,i,k,i,p,i,j,b,q,o,j,n,f,q,q,c,q,m,b,g,a,n,m,b,l,b,s,j,o,j,i,r,d,l,i,f,e,h,s
c,l,h,g,e,o,h,k,m,b,e,l,i,t,l,o,q,t,h,f,n,o,k,e,b,t,r,j,d,h,s,c,r,r,f,s,g,o,l,s,l,e,n,d,h,r,n,q,g,j
k,s,o,m,k,n,i,k,s,o,p,s,b,j,p,h,n,o,c,p,e,p,r,q,f,r,j,a,j,j,q,g,d,k,o,p,b,b,q,c,o,d,m,j,h,o,n,q,b,s
q,s,i,h,o,g,e,q,e,k,e,e,e,n,m,g,l,b,s,j,s,i,t,h,j,b,l,o,k,a,b,n,o,k,d,s,g,k,c,l,t,r,s,q,h,i,f,k,t,t
p,f,j,k,i,e,i,d,g,r,t,d,g,k,f,i,a,m,m,l,k,h,s,g,c,l,d,d,e,p,j,m,h,t,d,h,t,c,h,m,h,c,r,n,k,a,n,c,o,o
o,n,l,f,n,j,t,s,h,o,d,l,b,o,i,b,m,f,k,q,h,n,m,l,m,e,r,f,r,j,h,j,c,k,t,e,r,o,b,q,f,b,j,l,q,a,i,h,h,b
q,o,m,q,t,t,k,g,r,k,l,h,j,n,f,g,r,i,j,h,l,p,p,n,c,l,t,m,i,t,q,i,e,o,n,k,c,a,b,i,t,p,e,j,c,o,m,d,l,i
f,d,k,o,n,f,h,a,e,r,i,h,d,h,b,b,e,p,n,n,m,i,c,h,l,m,h,k,e,c,s,q,n,f,m,t,d,k,q,m,a,c,a,g,m,j,n,a,p,t
m,s,i,f,r,d,c,n,d,c,c,b,p,n,o,m,a,s,r,j,c,a,r,i,k,o,c,e,b,d,g,n,q,b,g,k,n,j,k,b,k,d,b,j,h,l,l,s,r,r
d,f,n,g,c,g,a,f,q,j,f,q,o,t,f,o,g,c,r,q,d,l,d,q,q,p,n,k,e,m,d,m,i,p,n,h,l,n,t,a,k,q,p,b,k,t,c,l,c,d
n,b,h,n,i,e,k,j,k,t,l,s,p,p,k,p,g,b,b,t,g,j,m,c,r,l,l,h,f,p,q,j,o,m,p,g,q,h,q,s,t,p,c,g,q,n,j,l,d,j
q,p,q,k,s,d,j,g,o,f,g,b,h,e,l,a,t,q,j,r,j,h,b,s,p,p,n,g,o,k,p,n,h,r,b,n,j,h,q,s,o,h,o,r,n,t,q,r,m,o
h,s,n,a,s,d,o,l,m,n,k,o,i,n,k,s,i,d,l,e,j,g,h,g,b,t,n,g,g,c,l,h,s,o,b,d,l,p,g,s,h,f,n,m,r,o,q,h,a,h
c,b,g,i,k,m,j,q,a,e,n,h,h,c,c,q,h,n,s,i,r,b,c,i,l,a,b,o,d,s,i,i,c,r,o,c,h,b,o,j,f,p,k,f,h,h,s,n,q,t
j,h,h,q,t,j,n,n,o,h,l,m,l,a,d,t,p,k,a,b,i,o,a,j,t,i,i,r,m,j,m,p,a,b,t,m,f,k,e,f,a,s,h,p,p,p,d,r,q,g
q,d,p,j,m,d,r,s,q,g,b,b,l,e,l,f,g,l,k,e,t,a,f,b,j,h,b,i,t,n,p,a,m,b,n,c,s,f,k,k,l,s,i,t,t,t,h,t,n,f
e,r,h,g,a,n,g,a,h,p,l,h,e,t,q,f,k,o,d,a,h,d,e,f,h,o,j,f,b,g,f,l,q,l,a,o,h,q,m,h,g,d,a,h,q,m,e,g,h,l
m,m,n,h,q,a,j,q,j,a,o,n,g,j,a,b,e,l,o,n,o,s,n,q,l,e,t,j,p,l,s,g,i,e,l,r,g,i,e,q,b,i,t,a,o,a,a,m,a,h
q,g,m,i,j,e,k,d,s,g,j,i,a,o,k,i,a,i,h,p,k,p,b,k,j,q,e,b,k,g,d,f,m,i,h,t,g,k,t,i,p,p,e,o,o,c,d,o,r,h
q,r,e,a,d,k,p,p,g,m,n,b,q,m,k,h,e,j,s,f,f,h,e,k,e,q,m,a,j,m,h,n,r,n,l,s,c,s,n,l,f,g,q,o,m,i,f,h,l,s
e,g,m,c,c,h,p,f,i,b,r,a,a,s,f,o,l,s,k,p,f,m,i,d,a,m,b,g,g,a,k,a,k,j,p,r,g,e,m,m,e,j,k,l,t,n,q,k,h,p
g,h,o,a,f,r,f,p,a,m,m,m,r,b,a,t,o,h,c,r,e,b,s,s,j,p,f,o,h,f,c,d,r,l,d,s,f,t,l,g,q,p,h,t,g,r,s,s,d,g
o,b,n,a,g,t,q,g,t,l,g,c,i,r,s,s,f,i,k,n,b,m,n,p,t,n,s,c,l,e,b,i,j,r,d,h,f,b,s,s,h,s,n,k,h,t,b,m,f,i
k,c,k,d,g,e,d,e,r,b,l,q,e,t,k,c,i,d,j,t,k,p,l,k,b,s,g,j,j,t,e,e,t,k,a,h,q,q,p,d,m,o,c,a,f,e,s,c,s,l
e,b,m,q,a,q,g,e,e,q,b,k,p,k,k,c,e,r,f,k,g,a,j,t,n,s,f,h,c,t,k,c,k,b,i,p,f,f,a,e,i,e,e,c,m,k,o,q,b,q
g,c,b,a,t,p,s,o,p,g,b,n,g,i,j,s,d,n,g,b,t,b,n,k,c,e,b,i,p,m,p,c,i,t,b,q,f,s,c,g,k,d,j,j,d,l,a,e,c,r
