var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
s,c,r,p,o,c,p,e,p,t,h,h,c,i,p,i,j,e,m,a,n,f,p,c,f,e,c,a,f,k,g,o,g,o,k,s,n,i,e,r,c,t,s,e,q,s,i,r,l,q,s,r,a,b,g,f,i,p,s,o,p,t,r,i,t,p,o,n,i,h,r,c,l,h,e,o,m,p,o,m,l,c,i,b,s,b,i,s,b,p,o,l,g,d,b,c,i,p,e,r
j,a,q,j,o,c,m,k,r,r,s,s,h,l,g,g,r,q,r,g,s,s,n,t,t,h,i,q,m,i,m,j,r,t,n,i,g,t,g,j,n,l,f,h,d,s,h,p,s,k,p,o,n,q,d,g,n,p,i,k,n,b,r,i,o,m,g,l,f,o,d,r,b,r,t,o,n,d,f,l,t,k,s,r,h,c,g,t,o,q,s,t,c,m,l,e,p,l,g,h
f,a,a,i,i,b,j,q,o,e,p,j,d,p,q,q,c,p,j,b,l,b,o,b,k,l,t,t,g,a,e,d,m,j,b,f,h,o,n,f,i,l,m,q,g,p,o,k,p,t,p,c,j,n,l,b,m,r,c,d,s,m,t,t,m,j,t,c,n,a,a,l,b,l,q,a,h,s,r,f,h,d,p,r,a,n,j,n,l,q,p,p,d,b,g,j,c,a,l,i
c,f,g,k,q,b,o,p,g,e,k,m,b,i,a,e,j,d,f,f,m,q,j,l,k,a,o,o,d,l,a,b,m,h,l,n,a,h,a,b,h,h,c,a,e,k,t,l,f,t,c,k,n,a,h,f,b,s,q,d,l,h,e,e,e,s,c,s,d,i,d,t,c,f,r,i,n,g,a,f,d,n,b,b,m,f,p,r,h,h,a,a,k,q,i,b,i,b,s,a
i,a,t,f,e,j,o,k,o,a,d,o,a,q,o,l,k,m,e,e,p,b,p,i,q,n,a,h,h,t,j,t,k,a,i,d,s,k,c,r,g,n,l,r,t,r,q,t,p,g,a,p,q,f,g,h,o,m,l,c,j,l,f,b,c,r,i,s,a,p,e,p,d,e,g,s,p,i,h,s,b,i,e,o,h,o,b,j,c,f,j,s,f,o,o,h,n,d,j,t
h,o,s,k,b,p,p,j,k,b,f,m,c,e,k,m,a,p,m,h,g,j,c,q,j,j,l,l,t,t,f,f,t,q,j,f,g,k,o,n,t,f,s,r,f,l,b,n,j,n,c,b,r,b,m,l,h,b,f,t,t,k,f,h,i,a,q,n,t,a,s,a,s,l,d,r,f,e,e,o,e,e,p,b,l,h,e,p,i,n,g,s,f,o,q,g,t,b,i,j
a,t,q,r,b,s,a,i,b,h,a,b,m,c,o,q,q,c,s,s,g,e,j,g,l,m,k,q,n,j,m,j,t,r,i,r,n,t,g,a,m,a,d,q,g,q,i,n,k,g,a,s,s,l,m,d,i,c,g,p,m,o,s,m,k,l,k,g,h,q,m,g,j,c,r,f,f,p,p,h,h,d,g,b,h,o,b,b,j,i,m,f,f,h,b,m,p,f,o,d
t,n,e,f,g,g,f,s,d,n,f,o,o,n,g,t,s,g,r,r,j,c,f,m,r,l,j,h,f,g,j,r,p,p,j,h,f,g,i,t,l,j,i,r,e,k,b,l,m,i,g,l,a,n,l,k,p,f,j,m,c,q,t,a,h,k,e,t,k,r,i,l,m,a,k,d,e,l,s,p,t,b,b,e,b,q,k,m,e,c,q,q,k,o,p,b,h,c,b,i
p,h,g,j,r,r,i,h,i,e,e,f,n,l,n,o,r,d,n,f,a,m,s,n,j,s,i,c,n,m,t,j,g,a,k,p,g,g,b,k,o,t,i,m,s,a,e,c,o,a,e,s,b,s,h,n,q,f,q,h,m,t,j,i,f,f,r,g,r,j,r,t,k,t,l,i,g,h,m,g,q,o,n,i,q,n,i,d,l,b,j,s,a,n,o,n,b,t,k,g
l,e,r,t,e,h,d,t,b,p,k,a,s,k,o,d,t,k,t,f,j,i,q,f,g,a,s,h,l,l,t,p,o,c,s,n,l,q,n,d,l,g,h,j,e,b,i,o,i,l,c,i,p,c,p,t,a,t,m,l,m,e,b,r,s,j,r,b,n,m,o,h,j,r,b,h,h,f,t,s,s,b,a,f,o,g,f,a,e,m,m,j,k,g,b,n,r,a,p,r
k,r,f,q,o,j,j,b,s,j,a,k,d,q,h,p,a,n,h,g,m,q,c,f,i,m,r,e,s,c,t,s,m,j,i,e,s,j,k,o,m,c,q,l,m,o,a,i,m,t,r,q,t,q,f,f,q,q,o,k,b,m,k,b,b,f,m,d,k,d,i,b,r,b,i,e,f,p,c,h,d,r,k,b,k,n,s,s,c,i,f,d,i,f,f,k,f,t,s,n
f,o,g,t,h,l,p,e,p,f,c,o,n,h,r,l,k,g,g,d,r,h,s,n,m,t,l,d,t,t,f,h,p,n,e,c,n,n,h,c,s,m,m,i,d,b,f,i,t,n,p,c,j,q,l,h,q,n,p,c,c,e,k,l,b,b,s,c,q,m,m,c,f,q,g,n,s,b,q,q,a,r,l,d,a,o,b,b,j,q,f,t,b,p,o,d,m,p,p,b
a,m,j,l,k,t,k,j,s,o,a,q,q,a,e,f,g,i,q,h,m,s,b,o,b,i,e,g,f,g,q,i,g,m,f,c,b,m,o,n,j,d,q,p,h,a,r,j,l,e,q,c,s,p,h,a,r,p,k,n,m,m,l,b,p,i,b,e,b,m,i,a,d,f,h,m,g,e,d,p,s,n,o,s,k,r,j,o,d,e,f,s,s,t,k,q,h,r,l,j
g,c,t,h,r,r,d,i,q,j,a,k,g,a,q,e,r,n,o,d,e,g,q,r,f,h,p,t,d,f,a,c,o,q,n,o,l,p,o,k,i,n,e,p,b,d,t,o,h,t,d,j,d,t,a,d,r,r,h,e,c,i,h,d,i,r,l,m,b,k,f,l,l,p,g,t,e,e,q,g,l,o,h,r,a,o,e,c,g,a,f,a,k,t,p,l,f,b,c,m
h,r,a,t,i,r,g,t,t,o,h,t,o,d,t,c,e,i,d,s,t,p,r,j,h,g,g,h,d,n,h,h,s,b,k,l,i,k,b,p,l,t,d,l,i,i,e,s,e,l,j,o,c,n,f,l,f,d,c,g,l,q,i,e,i,b,k,t,c,p,f,r,i,o,k,a,q,m,o,n,l,s,l,s,l,l,f,t,o,b,q,n,g,r,r,n,i,j,q,b
s,q,b,m,d,t,q,c,n,f,h,n,t,n,l,g,f,g,k,m,b,f,o,o,e,l,r,j,q,d,j,j,d,n,j,f,l,f,o,r,n,q,d,i,t,n,k,r,c,o,r,o,c,l,q,s,o,c,r,s,e,i,r,r,b,c,e,n,s,n,k,s,p,c,l,c,r,n,p,e,c,m,m,c,p,j,f,s,q,o,m,c,m,l,d,k,n,k,o,g
i,s,j,c,b,i,m,l,f,l,k,t,e,s,p,m,t,b,a,r,c,d,t,e,t,r,r,k,k,b,n,h,q,l,p,m,q,c,t,h,s,p,m,l,n,c,q,k,l,e,m,c,h,e,d,c,d,m,q,d,r,k,t,d,i,f,l,q,f,a,q,b,a,l,a,d,n,l,p,n,k,s,o,r,j,f,m,k,k,k,c,r,l,e,e,e,p,m,h,a
s,m,h,h,a,s,e,h,g,g,b,d,k,d,l,k,i,a,b,q,p,b,f,o,c,i,q,l,f,h,r,d,e,e,n,b,n,d,e,c,p,j,a,s,q,t,i,k,b,f,q,s,n,g,p,i,h,s,a,a,b,r,j,a,h,h,f,t,m,d,i,n,k,p,l,k,e,r,r,c,j,n,k,m,t,f,m,r,h,b,m,g,n,r,h,s,c,t,c,c
c,h,p,m,s,p,o,j,a,a,r,r,k,a,f,q,b,n,t,b,t,f,j,a,d,g,j,t,o,t,p,k,a,l,p,d,m,t,q,t,q,e,a,i,a,e,m,o,e,o,s,d,o,j,b,s,a,k,j,s,b,t,p,d,l,o,k,b,s,r,g,i,m,t,s,b,c,l,p,l,a,g,q,l,j,b,r,p,a,r,p,m,l,b,d,g,o,j,n,m
n,d,s,f,j,d,l,r,k,n,n,b,n,i,i,r,n,p,d,p,c,b,t,k,i,b,a,r,n,n,r,k,e,k,e,k,h,t,e,k,k,n,c,k,f,s,g,b,p,t,n,f,l,h,r,a,d,e,j,a,m,a,n,m,r,b,r,e,b,b,q,o,q,k,r,s,r,a,j,f,m,m,b,o,t,d,k,m,j,f,s,o,g,g,l,g,m,d,k,i
s,h,h,j,r,p,i,a,d,t,f,s,j,a,q,s,b,j,n,h,j,c,n,h,c,j,o,n,d,c,q,q,t,t,c,m,s,h,t,g,s,l,o,q,a,d,r,f,g,o,q,r,d,k,o,i,l,p,o,b,i,f,o,a,s,q,o,l,p,e,d,j,g,h,n,k,k,l,q,g,b,f,k,e,l,g,o,f,g,j,k,o,q,h,d,o,r,n,q,c
l,b,t,d,t,t,p,s,j,p,t,n,e,i,i,a,h,e,i,p,g,n,k,s,q,g,n,i,b,m,s,b,e,o,r,t,j,s,e,e,t,p,o,f,d,k,p,p,a,c,f,d,l,e,o,g,b,c,a,c,i,g,l,j,d,n,g,q,k,p,r,n,h,s,i,l,o,q,h,k,h,k,r,f,s,o,h,m,k,s,g,t,i,l,s,r,h,j,j,h
h,t,t,t,k,k,t,l,o,a,q,c,f,p,b,i,a,e,r,t,q,p,f,o,i,m,m,a,o,f,t,d,o,r,d,i,o,d,p,c,g,s,r,l,p,q,k,q,c,l,q,p,l,s,o,p,d,c,d,b,o,k,p,t,j,r,p,k,b,a,f,g,b,f,i,f,s,k,m,r,t,t,a,g,l,b,e,t,s,a,g,p,o,d,n,d,g,k,o,j
s,l,t,e,t,m,n,o,k,s,l,a,o,h,o,h,q,q,q,o,e,h,d,i,g,a,f,j,o,i,a,q,o,t,l,o,j,t,f,o,j,n,l,t,k,c,l,f,h,l,j,r,b,s,m,k,a,a,t,k,a,c,f,m,e,s,h,e,h,o,p,p,f,a,m,j,h,g,e,h,m,d,j,o,o,e,q,j,t,p,c,q,l,k,e,j,e,p,s,r
l,h,d,h,o,o,s,h,p,g,l,b,b,b,k,r,n,b,a,t,l,h,s,n,n,n,t,p,r,a,e,s,e,r,f,a,o,i,m,e,p,s,r,t,p,i,l,m,e,s,c,i,q,n,q,c,c,s,p,t,n,k,g,f,h,e,d,r,r,l,m,r,s,d,d,p,n,j,t,l,i,d,k,f,m,s,n,o,d,i,a,s,t,g,p,a,j,o,p,k
c,e,f,m,j,i,l,m,r,d,c,k,k,a,m,o,b,n,m,a,d,f,d,g,g,n,r,p,i,k,o,h,n,p,g,e,q,i,n,t,n,n,q,g,l,b,j,l,r,n,c,s,r,p,c,i,p,m,b,n,n,e,f,q,r,r,o,l,m,t,f,a,g,l,l,i,f,l,o,g,p,l,q,e,l,g,e,a,c,n,s,g,t,m,j,c,j,c,h,f
h,n,o,l,g,b,q,o,t,a,f,f,s,q,s,q,s,t,d,q,c,g,k,a,b,b,j,f,d,j,a,t,i,p,o,q,r,r,d,i,r,g,h,n,k,e,t,k,n,n,f,p,j,j,s,l,k,f,t,m,a,n,i,t,t,l,d,a,q,o,p,f,j,c,b,f,r,s,g,g,o,p,h,q,j,i,q,j,b,m,r,c,a,s,m,g,j,e,h,t
b,r,j,a,p,p,m,m,m,k,e,r,l,a,g,l,k,m,l,i,i,b,s,i,b,s,h,m,q,r,l,s,j,k,n,q,s,d,s,g,t,l,b,l,f,q,p,k,k,a,o,i,i,g,k,l,i,c,i,m,k,k,p,k,p,n,o,m,s,b,c,q,a,h,f,c,m,o,d,f,j,d,e,j,q,m,n,j,m,a,h,t,j,t,n,q,o,p,r,b
i,h,e,f,g,t,r,c,o,c,q,c,b,g,b,r,m,a,e,t,b,d,f,g,t,j,o,p,s,a,r,p,e,f,i,l,n,q,h,n,m,q,m,k,b,p,g,h,m,r,i,l,n,g,c,c,f,m,t,f,l,c,c,l,p,q,o,n,d,r,n,g,s,g,m,l,a,k,r,h,j,s,d,m,b,m,c,i,s,c,q,r,d,l,k,i,c,l,i,o
e,r,f,h,j,r,d,h,n,h,e,b,r,i,r,j,p,m,d,k,j,t,a,k,j,t,p,o,o,l,l,p,f,a,i,s,i,t,f,r,r,l,b,j,o,r,a,f,e,s,h,n,h,r,c,e,q,c,r,d,a,k,f,c,r,d,p,f,b,q,k,p,h,t,k,n,k,k,f,d,k,n,o,q,f,q,q,t,n,j,f,g,b,q,o,i,p,n,o,q
t,s,b,s,e,l,j,q,d,j,s,a,i,a,h,r,f,f,g,n,c,f,e,p,h,j,r,p,a,f,r,d,h,n,a,p,j,d,g,c,m,i,h,t,b,f,t,b,t,n,g,m,q,e,h,m,m,a,j,r,a,c,b,l,r,a,m,m,t,l,o,e,i,q,m,n,t,e,s,b,l,e,t,i,h,l,i,g,c,b,n,t,h,f,r,j,e,f,p,q
k,r,q,a,k,j,s,o,d,b,d,h,o,m,m,a,d,b,g,d,p,j,l,h,a,r,d,i,a,n,o,b,f,f,g,a,e,p,q,b,h,p,c,s,m,s,o,e,j,o,b,t,m,l,m,i,b,a,p,s,a,m,k,b,r,g,b,m,h,p,i,r,b,r,f,o,n,e,n,k,k,r,m,l,p,j,g,c,b,h,n,f,c,p,o,e,a,l,f,a
c,c,a,l,b,e,o,l,g,o,p,i,q,g,k,e,l,n,a,i,d,s,a,l,r,c,q,f,d,r,e,h,q,s,f,q,c,r,l,i,b,m,a,d,m,o,q,p,d,b,p,n,l,o,t,a,c,q,p,a,m,c,k,f,a,r,b,j,g,c,b,s,b,f,b,p,k,m,k,m,p,g,m,p,q,n,s,d,s,s,e,t,k,g,k,f,f,m,d,s
r,e,j,m,r,q,j,h,d,n,j,s,c,b,b,f,n,c,k,b,h,f,i,l,t,c,a,s,b,m,a,p,r,j,k,d,k,b,k,j,t,g,a,q,b,j,s,m,e,q,h,f,c,k,h,s,s,p,s,n,k,c,j,e,f,k,o,c,r,s,m,i,j,c,o,h,n,d,p,d,f,f,t,b,r,p,i,r,i,f,g,i,c,b,r,s,g,n,q,g
q,q,r,q,f,r,e,t,d,i,m,l,j,s,s,o,s,a,p,j,a,p,b,s,f,m,l,f,m,s,f,t,m,t,q,a,a,i,i,h,k,i,k,f,b,a,r,d,d,l,h,c,s,e,j,p,n,l,i,o,j,j,b,c,h,n,l,e,r,q,c,s,e,l,l,g,e,n,t,e,e,p,d,h,h,f,c,k,t,q,d,b,g,i,c,o,o,p,a,d
a,m,m,m,e,m,s,f,h,b,q,k,d,n,t,j,s,e,t,b,g,b,p,n,c,e,e,a,m,i,i,b,k,i,n,o,p,f,p,o,f,r,s,a,o,t,q,f,e,n,n,f,r,l,p,c,e,m,s,i,o,d,e,r,q,g,p,l,t,q,j,e,q,p,c,p,e,i,a,j,p,i,s,h,s,a,i,q,c,r,a,i,b,g,j,r,q,s,d,o
k,d,q,k,i,i,a,o,p,m,a,q,h,e,t,q,o,l,i,s,m,c,p,o,a,t,s,m,m,d,n,n,q,m,s,j,c,h,t,p,p,h,m,k,i,k,d,j,f,c,h,f,c,o,q,s,p,m,r,a,l,e,k,j,g,g,m,m,a,d,t,p,h,c,o,f,p,q,a,a,f,d,d,j,h,l,k,q,n,d,o,q,d,t,d,m,h,m,r,q
t,o,r,h,f,i,o,g,c,g,f,a,c,b,g,h,h,c,p,m,e,p,p,n,b,r,p,g,n,d,n,e,r,o,m,t,a,i,g,c,f,d,n,t,g,a,a,l,t,d,p,t,g,t,o,c,m,c,q,n,b,r,k,h,p,j,h,o,a,l,h,b,q,r,d,q,n,s,n,e,f,o,g,o,s,a,g,m,o,k,b,n,h,h,a,i,l,m,c,p
h,e,j,q,q,a,t,e,f,j,r,b,k,s,i,s,s,a,p,g,a,i,e,f,l,a,r,h,r,t,c,n,n,g,o,q,t,h,o,j,n,j,a,t,s,e,i,p,n,g,a,f,l,s,k,a,p,l,j,k,e,o,p,n,c,h,n,t,d,h,p,l,b,r,l,s,o,g,p,b,k,f,d,g,f,c,t,s,j,o,k,r,d,f,d,c,r,q,s,a
q,b,h,l,s,c,b,c,e,b,e,f,r,h,k,f,t,b,t,q,l,l,s,m,t,g,k,f,e,a,n,l,p,n,m,m,n,t,a,l,g,m,a,d,k,k,e,k,p,p,d,l,h,k,p,r,c,h,e,b,m,e,e,f,t,h,h,b,g,h,a,m,b,f,l,r,j,h,p,c,m,f,p,b,m,e,r,q,t,a,h,l,s,h,q,k,h,r,b,k
o,i,h,k,b,i,k,j,b,a,t,p,k,p,r,f,e,r,r,t,s,d,a,i,t,e,a,n,n,r,l,f,q,l,i,i,g,o,f,l,b,n,c,d,e,m,o,i,r,t,k,e,b,m,q,t,o,j,r,h,d,j,h,i,g,j,n,n,k,r,e,r,p,i,k,i,s,l,b,g,k,l,m,p,t,q,b,q,p,p,p,a,q,c,j,k,c,p,e,s
j,q,d,i,l,k,d,m,s,b,o,a,h,q,e,b,l,h,m,g,a,g,g,n,n,a,g,f,p,b,m,l,g,e,q,s,e,r,d,c,m,k,h,m,g,s,r,l,q,k,k,k,t,p,b,p,a,q,i,q,d,r,l,c,j,d,f,d,f,l,t,c,l,a,h,m,f,c,n,g,b,r,q,p,a,n,r,i,e,f,l,q,q,c,i,p,r,o,k,h
h,e,n,o,p,c,o,j,k,i,t,k,p,d,h,t,n,m,i,t,j,a,r,r,b,s,o,a,g,t,h,q,g,h,a,h,h,t,l,d,p,q,i,c,s,a,b,c,m,n,c,d,p,q,g,h,o,j,b,c,d,k,i,q,a,p,n,t,k,o,k,d,o,a,k,i,q,g,l,i,q,g,s,a,c,h,t,h,m,g,h,k,p,p,d,l,n,e,h,q
k,f,f,k,r,c,r,h,m,m,g,g,h,i,d,k,n,l,j,q,c,d,l,b,q,k,p,p,t,m,e,g,q,k,f,l,s,g,l,h,l,g,o,l,t,q,p,r,d,t,a,e,m,h,p,d,p,i,s,m,n,n,e,t,a,o,m,d,p,i,a,i,i,s,c,t,q,a,h,i,t,d,k,a,t,s,f,l,n,e,c,g,e,d,g,a,e,i,n,d
f,a,s,k,g,t,e,m,j,o,s,t,s,b,i,h,a,s,s,i,s,h,h,i,g,e,d,a,e,a,a,d,e,m,f,e,i,l,t,i,e,c,g,s,t,s,j,b,m,s,m,c,m,k,p,h,c,d,n,l,n,d,k,g,b,g,p,i,a,l,o,i,c,p,h,b,c,s,r,r,s,o,n,g,f,m,r,e,o,b,j,o,h,b,l,q,h,k,c,e
t,o,t,s,q,t,k,p,d,q,e,s,s,s,b,m,l,a,f,n,g,i,l,k,m,g,q,l,d,g,l,o,o,f,d,f,b,t,n,h,i,k,o,b,e,r,e,q,d,b,t,t,c,j,e,j,n,n,n,s,j,m,r,t,s,q,h,r,m,j,j,r,q,s,b,b,a,t,q,m,l,m,k,e,l,q,i,n,h,o,e,h,n,b,k,c,p,b,d,a
a,j,c,b,r,h,d,s,o,g,p,b,m,p,d,s,d,p,m,h,m,o,d,h,f,q,r,m,l,k,l,s,c,b,g,t,b,b,p,j,f,p,m,c,a,c,l,q,p,g,k,i,t,h,m,a,j,g,a,r,l,p,r,r,s,f,n,h,i,g,s,e,o,k,m,g,n,j,r,s,i,l,j,k,s,p,s,l,n,s,h,q,f,i,s,l,l,o,f,c
s,g,q,b,d,m,i,a,k,i,j,g,s,n,e,k,h,c,e,b,g,j,d,r,k,g,i,d,t,q,f,r,n,q,a,h,e,m,i,m,q,q,l,o,e,c,n,k,e,l,m,i,d,q,h,h,j,i,o,r,d,a,l,a,s,d,j,c,m,k,h,j,k,i,l,i,c,j,k,b,o,f,s,r,b,a,l,g,o,g,c,h,q,t,a,s,m,j,o,g
f,c,t,f,p,p,h,s,r,i,s,i,r,c,q,q,d,h,g,h,i,j,e,r,c,r,o,b,q,o,m,b,l,c,m,m,d,e,t,n,g,r,s,b,q,q,m,o,a,i,l,j,k,p,m,d,g,n,t,f,r,k,t,a,k,p,l,o,i,t,q,r,q,i,i,i,j,s,q,j,t,a,m,p,g,t,f,i,f,h,p,k,g,s,t,t,r,d,p,s
d,a,c,h,i,e,o,j,r,j,c,p,g,t,o,b,k,q,h,s,j,c,l,h,o,k,i,m,l,p,t,f,o,i,c,h,r,o,c,i,n,a,t,q,b,d,n,b,p,n,n,t,m,n,s,j,j,l,d,n,m,m,t,q,l,c,l,e,k,i,q,j,r,e,m,l,k,i,l,t,b,h,s,e,q,o,p,q,p,q,h,m,q,i,o,i,b,t,o,f
c,t,t,j,o,m,d,k,o,h,g,j,s,k,d,n,h,f,b,d,q,i,i,a,m,d,i,g,r,k,s,c,g,e,p,q,m,n,r,l,k,k,h,m,o,n,p,d,n,l,h,a,a,s,k,c,n,n,q,l,b,e,t,j,e,s,r,h,i,j,n,i,d,f,i,s,d,f,t,m,p,p,a,d,p,a,d,l,p,i,j,q,o,j,g,n,n,f,f,j
k,s,o,e,o,i,t,l,h,p,f,b,c,o,n,g,i,o,c,p,d,i,h,k,n,g,r,f,i,r,m,e,g,k,i,h,g,p,e,s,p,k,b,f,o,b,i,r,t,f,b,s,m,q,p,r,c,p,p,l,t,d,g,q,r,h,s,n,k,r,q,j,g,m,g,r,d,q,d,o,l,t,d,j,p,h,t,k,f,b,e,h,l,f,i,n,k,q,t,i
m,i,b,o,t,l,a,d,s,q,j,f,i,g,r,a,q,c,t,r,c,p,q,r,s,c,a,h,p,n,b,t,o,g,o,q,b,s,t,i,o,s,n,k,o,p,i,p,k,k,k,s,f,n,l,c,k,g,q,p,p,f,s,r,n,e,r,t,r,q,g,o,j,d,o,l,j,n,j,r,q,d,q,c,c,l,o,o,m,c,r,g,b,d,k,g,c,l,b,a
m,t,c,q,d,n,a,k,o,g,q,a,b,b,s,c,c,q,s,e,f,p,s,s,q,g,p,i,i,m,j,q,l,h,t,l,o,l,g,g,s,r,b,a,m,p,o,q,l,b,g,b,r,d,j,r,b,o,p,d,g,i,b,e,h,t,p,g,p,b,j,p,o,g,r,p,d,g,t,m,l,o,d,j,l,m,g,c,q,e,t,r,g,m,l,e,r,j,e,s
g,j,s,e,m,h,i,s,g,a,p,k,s,l,h,g,q,h,n,g,d,r,j,o,n,t,d,n,e,m,k,j,q,p,k,g,e,c,q,c,s,q,p,e,b,a,o,e,g,p,b,l,e,q,h,d,s,c,e,d,s,r,b,a,n,b,e,a,c,e,k,t,b,m,a,n,a,j,q,b,n,i,o,p,e,t,f,j,o,t,i,m,n,q,p,q,o,i,t,t
l,o,c,j,l,o,g,g,f,e,j,h,m,r,r,d,g,g,k,i,n,o,p,k,a,k,j,a,c,b,t,g,j,g,a,d,c,p,e,e,a,d,l,b,k,l,i,t,a,h,l,o,k,d,e,n,o,j,o,g,p,p,r,k,s,d,j,l,r,t,s,h,t,m,n,q,a,a,n,s,c,q,n,c,d,i,a,i,q,m,j,n,f,g,s,o,a,f,q,t
b,f,t,i,p,h,i,t,j,a,n,e,d,a,b,o,c,e,i,o,g,r,r,a,e,d,n,l,r,h,b,c,l,q,t,t,h,o,a,l,s,f,k,l,n,s,n,r,s,a,n,m,d,q,j,p,j,b,j,h,b,d,i,i,c,j,d,e,d,e,s,a,m,j,m,j,l,a,p,i,h,c,o,b,k,j,o,d,p,r,h,c,h,j,f,q,p,p,q,a
q,m,g,b,l,p,f,c,a,q,r,a,n,n,c,s,b,b,a,m,h,s,a,j,h,m,f,f,r,a,c,k,k,q,c,j,s,s,s,e,f,n,a,b,f,k,t,n,r,l,b,t,l,i,t,d,p,n,r,a,d,g,e,f,f,q,j,c,l,r,h,n,h,l,i,e,l,c,j,e,j,l,n,g,c,q,a,s,g,i,s,f,b,p,q,h,f,c,j,m
o,a,k,a,o,t,j,g,s,s,m,c,k,p,k,l,b,j,g,a,c,q,l,m,j,n,o,m,g,a,t,t,s,c,g,t,i,j,o,q,l,l,p,j,t,q,h,e,n,t,i,f,a,f,m,o,j,k,j,a,h,a,h,q,s,l,t,e,t,r,a,i,b,k,m,d,j,p,f,p,i,k,j,b,t,l,m,n,j,m,m,e,k,d,d,d,h,j,d,q
r,l,b,f,g,p,t,f,f,d,t,k,l,r,f,c,n,c,d,p,n,h,q,a,e,f,o,g,o,l,n,g,s,a,m,b,l,k,m,k,k,n,c,h,a,m,e,e,d,p,p,t,p,k,e,i,j,e,b,j,r,k,g,n,s,f,d,b,o,g,h,d,p,p,b,s,i,m,h,i,b,l,l,a,o,m,j,r,r,s,s,q,j,r,g,l,g,j,g,g
b,s,i,k,g,r,r,r,n,c,a,s,t,q,t,e,q,j,b,r,h,r,m,i,k,f,k,m,k,f,g,k,g,a,p,f,n,s,t,d,t,c,j,c,r,k,j,i,c,a,c,q,r,f,t,f,h,h,b,n,j,l,l,k,q,k,f,c,g,t,i,e,r,s,k,l,l,k,l,r,q,q,s,f,t,p,a,l,g,h,p,o,d,s,j,d,m,h,i,e
t,s,c,d,h,h,p,m,m,i,a,t,k,i,n,k,q,m,l,s,q,q,b,k,p,m,d,f,s,q,i,e,l,c,c,h,o,b,f,l,d,i,i,r,n,h,r,g,e,b,l,s,s,f,r,r,k,s,c,g,s,b,k,r,s,c,t,g,f,f,d,b,h,h,s,k,g,p,j,e,n,o,l,a,l,k,o,b,s,e,m,r,q,b,e,r,b,p,c,o
e,j,o,a,s,h,k,l,g,p,r,e,m,g,c,a,k,c,q,q,a,p,a,d,l,a,o,k,t,o,c,d,n,o,m,m,d,i,g,l,d,t,n,d,r,t,s,k,g,s,m,p,c,f,p,g,p,e,f,a,d,h,q,d,k,s,b,b,m,p,d,d,m,s,n,q,b,q,i,o,h,d,k,j,o,o,c,g,d,s,b,q,o,c,i,h,m,m,d,d
c,a,m,a,b,q,t,o,l,s,n,e,e,e,n,t,c,k,i,a,s,f,c,i,m,n,p,p,h,r,d,i,g,q,j,l,q,s,j,e,p,e,a,t,j,a,c,n,h,b,o,e,k,k,q,n,a,m,e,d,e,l,l,t,c,k,i,l,l,q,e,q,d,p,j,b,b,h,s,b,s,p,o,r,a,j,o,k,f,c,q,h,q,g,p,t,b,a,a,h
c,m,o,f,q,o,e,o,b,q,a,d,o,h,q,f,r,g,b,r,s,b,s,h,h,f,g,n,i,d,i,r,p,f,a,e,a,m,a,b,t,b,l,l,d,h,m,t,r,j,a,b,c,d,f,g,o,f,n,e,e,q,d,j,q,k,e,h,d,s,d,s,r,i,q,a,e,d,t,b,b,r,f,g,b,m,q,t,o,b,i,d,l,j,t,r,o,b,g,d
i,k,a,n,l,d,n,s,b,j,p,h,q,s,q,s,a,q,p,m,h,r,h,m,r,p,g,d,l,t,r,m,a,c,b,s,q,s,r,c,h,n,q,g,g,o,d,p,q,c,o,s,h,a,m,r,p,a,c,r,q,p,h,k,p,q,b,h,i,m,m,t,s,r,d,d,c,d,t,n,n,g,j,e,b,t,g,n,k,b,l,a,b,s,c,t,q,c,j,i
r,j,l,l,c,o,f,a,f,b,c,j,b,p,p,q,e,h,r,a,n,k,o,l,q,e,e,c,a,t,f,g,a,d,t,m,c,a,j,e,n,i,g,a,i,e,g,n,f,q,p,f,j,r,r,l,g,o,q,o,f,b,g,s,q,j,e,t,h,j,n,s,e,t,b,b,c,j,b,h,r,k,q,k,f,d,p,k,o,b,q,r,o,o,l,m,i,t,q,h
a,m,a,o,a,h,q,h,e,s,e,r,p,q,g,m,o,a,r,r,g,b,p,f,o,o,i,l,n,d,b,b,d,m,h,d,b,c,g,a,n,m,o,r,p,g,k,e,t,c,t,e,c,m,p,j,l,a,d,g,c,s,a,g,m,m,b,g,h,p,o,q,d,o,g,f,l,b,o,i,e,i,s,e,l,t,c,c,n,c,b,r,f,s,f,s,n,a,i,g
